alphanumiso;material_id;year;factor;source
DDR278;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DDR278;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DDR278;Me.Cu;1982;114.27467810654761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DDR278;Me.Cu;1983;114.30255748344854;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU276;Me.Cu;2016;125.0501026520348;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU276;Me.Cu;2017;125.26291549453761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU276;Me.Cu;2018;125.48145424311673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU276;Me.Cu;2019;125.65991164916169;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU276;Me.Cu;2020;125.75248046406199;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1970;113.89978005989767;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1971;113.91484606604195;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1972;113.94389084077366;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1973;113.9794590408462;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1974;114.01409532301291;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1982;114.27467810654761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DEU280;Me.Cu;1983;114.30255748344854;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DOM214;Me.Cu;2016;41.877090474167986;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Cu;2017;41.88020967365773;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Cu;2018;41.88341279779742;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Cu;2019;41.886028449387474;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Cu;2020;41.8873852312283;based on S&P Global mining data and price-based allocation of ore
DZA012;Me.Cu;1970;113.89978005989767;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1971;113.91484606604195;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1972;113.94389084077366;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1973;113.9794590408462;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1974;114.01409532301291;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1982;114.27467810654761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1983;114.30255748344854;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1984;114.37445692914036;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1985;114.47276841610673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1986;114.57988391683132;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
DZA012;Me.Cu;1987;114.6781954037977;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ECU218;Me.Cu;1970;133.75662867340978;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1971;133.75528927119174;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1972;133.75270712464763;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1973;133.7495450307514;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1974;133.7464657864769;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1975;133.744132188798;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1976;133.74320703468862;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1977;133.74176627512597;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1978;133.7381643762193;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1979;133.73348190764062;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1980;133.72879943906196;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;1981;133.7251975401553;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2016;141.74064534019251;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2017;141.9080104524599;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2018;142.07987866191831;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2019;142.2202251910394;based on S&P Global mining data and price-based allocation of ore
ECU218;Me.Cu;2020;142.2930252622947;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2016;43.56333491511348;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2017;43.55922619958295;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2018;43.55500693565251;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2019;43.55156151052152;based on S&P Global mining data and price-based allocation of ore
ERI232;Me.Cu;2020;43.549774311389406;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1970;48.884189609979586;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1971;48.89064586992377;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1972;48.90309247414606;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1973;48.9183345723648;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1974;48.933177314298334;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1975;48.94442584966499;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1976;48.94888532818314;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1977;48.95423501047724;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1978;48.96760921621248;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1979;48.9849956836683;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1980;49.00238215112412;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1981;49.01575635685937;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1982;49.021106039153466;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1983;49.0279275433688;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1984;49.04551984371357;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1985;49.069574621736024;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1986;49.09578355898438;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1987;49.11983833700685;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1988;49.137430637351635;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1989;49.14425214156695;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1990;49.159990212440334;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1991;49.19933538962377;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1992;49.25048411996223;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1993;49.3016328503007;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1994;49.34097802748414;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1995;49.35671609835751;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1996;49.42373247667623;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1997;49.59656418918237;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1998;49.832885102200976;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;1999;50.09036908205708;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2000;50.3266899950757;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2001;50.49952170758184;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2002;50.566538085900554;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2003;50.63341396449629;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2004;50.80060366098563;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2005;51.017950266421764;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2006;51.23529687185791;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2007;51.40248656834726;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2008;51.46936244694298;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2009;51.49678878836294;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2010;51.56535464191282;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2011;51.654490251527676;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2012;51.743625861142526;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2013;51.81219171469242;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2014;51.83961805611237;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2015;51.85499831544188;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2016;51.89379329792976;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2017;51.94498431032501;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2018;51.99755265937663;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Cu;2019;52.04047965183363;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1970;68.95203196448225;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1971;68.90500406140846;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1972;68.81434202146208;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1973;68.70331738430849;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1974;68.59520168961308;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1975;68.5132664770412;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1976;68.48078328625827;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1977;68.43532485814612;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1978;68.3216787878657;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1979;68.17393889650116;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1980;68.02619900513662;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1981;67.91255293485621;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1982;67.86709450674404;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;1983;67.80014806308361;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2016;67.2139538798971;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2017;67.24946849210689;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2018;67.28593865442096;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2019;67.31571996600495;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Cu;2020;67.33116802602443;based on S&P Global mining data and price-based allocation of ore
FRA250;Me.Cu;1970;113.89978005989767;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1971;113.91484606604195;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1972;113.94389084077366;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1973;113.9794590408462;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1974;114.01409532301291;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1982;114.27467810654761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1983;114.30255748344854;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1984;114.37445692914036;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1985;114.47276841610673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1986;114.57988391683132;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1987;114.6781954037977;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1988;114.75009484948956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1989;114.77797422639047;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1990;114.85949806905649;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
FRA250;Me.Cu;1991;115.0633076757215;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1970;113.89978005989767;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1972;113.94389084077366;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1973;113.9794590408462;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1974;114.01409532301291;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1982;114.27467810654761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1983;114.30255748344854;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1984;114.37445692914036;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1985;114.47276841610673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1986;114.57988391683132;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1987;114.6781954037977;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1988;114.75009484948956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1989;114.77797422639047;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1990;114.85949806905649;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Cu;1991;115.0633076757215;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GEO268;Me.Cu;2016;116.31148418277004;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2017;116.71015361817976;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2018;117.1195495854839;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2019;117.45385982952702;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Cu;2020;117.62727209515366;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Cu;1974;114.01409532301291;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1982;114.27467810654761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1983;114.30255748344854;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1984;114.37445692914036;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1985;114.47276841610673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1986;114.57988391683132;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Cu;1987;114.6781954037977;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1972;113.94389084077366;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1973;113.9794590408462;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1974;114.01409532301291;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GTM320;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1981;114.25809089573981;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1982;114.27467810654761;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1983;114.30255748344854;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1984;114.37445692914036;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1985;114.47276841610673;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1986;114.57988391683132;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1987;114.6781954037977;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1988;114.75009484948956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1989;114.77797422639047;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1990;114.85949806905649;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1991;115.0633076757215;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1992;115.32826016438604;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1993;115.59321265305057;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HND340;Me.Cu;1994;115.79702225971562;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HTI332;Me.Cu;1970;113.89978005989767;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HTI332;Me.Cu;1971;113.91484606604195;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HUN348;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HUN348;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HUN348;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HUN348;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
HUN348;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Cu;1970;60.018845673736855;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1971;60.11766395625985;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1972;60.30816930504128;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1973;60.541461951409985;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1974;60.76864212669479;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1975;60.94081006222453;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1976;61.00906598932804;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1977;61.10823460719987;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1978;61.35615615187942;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1979;61.678454159962826;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1980;62.00075216804623;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1981;62.24867371272579;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1982;62.3478423305976;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;1983;62.50283369358025;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2016;95.44159413047811;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2017;96.03369733549096;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2018;96.64173156844137;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2019;97.13824860582882;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Cu;2020;97.39580022415277;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1970;107.33051386926364;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1971;107.24117919977047;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1972;107.06895669260321;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1973;106.85805319452136;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1974;106.65267555228446;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1975;106.49703061265201;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1976;106.43532522238354;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1977;106.35519038684085;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1978;106.1548532979841;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1979;105.89441508247032;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1980;105.63397686695654;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1981;105.4336397780998;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1982;105.3535049425571;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;1983;105.24327300041384;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2016;104.90306490224204;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2017;105.00581318173715;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2018;105.11132598893167;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2019;105.19748710223026;based on S&P Global mining data and price-based allocation of ore
IND356;Me.Cu;2020;105.24218030003752;based on S&P Global mining data and price-based allocation of ore
IRL372;Me.Cu;1970;113.89978005989767;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1971;113.91484606604195;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1972;113.94389084077366;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1973;113.9794590408462;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1974;114.01409532301291;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1975;114.04034434402712;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1976;114.05075076064225;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1977;114.06733797145006;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1978;114.10880599846956;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1979;114.16271443359493;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRL372;Me.Cu;1980;114.2166228687203;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
