"Country or Area Code";"Country or Area";"Year";"Unit";"Value";"Value Footnotes"
"528";"Netherlands";"2011";"Mil. USD";"113.990970088272";""
"528";"Netherlands";"2011";"Million units";"70.487";""
"578";"Norway";"2016";"Mil. USD";"0";"2"
"578";"Norway";"2016";"Million units";"0";"2"
"616";"Poland";"2016";"Mil. USD";"95.8713599188282";""
"616";"Poland";"2016";"Million units";"126.1";""
"616";"Poland";"2015";"Mil. USD";"103.19671043905";""
"616";"Poland";"2015";"Million units";"136.1";""
"616";"Poland";"2014";"Mil. USD";"115.959793407287";""
"616";"Poland";"2014";"Million units";"138.7";""
"616";"Poland";"2013";"Mil. USD";"123.077247570561";""
"616";"Poland";"2013";"Million units";"143.4";""
"616";"Poland";"2012";"Mil. USD";"115.644149942682";""
"616";"Poland";"2012";"Million units";"139.7";""
"616";"Poland";"2011";"Mil. USD";"138.245377467473";""
"616";"Poland";"2011";"Million units";"164.3";""
"616";"Poland";"2010";"Mil. USD";"130.832752959904";""
"616";"Poland";"2010";"Million units";"147.7";""
"616";"Poland";"2009";"Mil. USD";"132.077336232062";""
"616";"Poland";"2009";"Million units";"163.8";""
"616";"Poland";"2008";"Mil. USD";"167.381038866691";""
"616";"Poland";"2008";"Million units";"170.7";""
"616";"Poland";"2007";"Mil. USD";"144.764175653462";""
"616";"Poland";"2007";"Million units";"166.4";""
"616";"Poland";"2006";"Mil. USD";"101.122780822764";""
"616";"Poland";"2006";"Million units";"157.5";""
"616";"Poland";"2005";"Mil. USD";"71.890340958847";""
"616";"Poland";"2005";"Million units";"121.9";""
"616";"Poland";"2004";"Mil. USD";"66.4089110241799";""
"616";"Poland";"2004";"Million units";"111.6";""
"616";"Poland";"2003";"Mil. USD";"63.3312548613745";""
"616";"Poland";"2003";"Million units";"124";""
"616";"Poland";"2002";"Mil. USD";"45.1466899780231";""
"616";"Poland";"2002";"Million units";"99";""
"616";"Poland";"2001";"Mil. USD";"35.9070812672513";""
"616";"Poland";"2001";"Million units";"89.5";""
"616";"Poland";"2000";"Mil. USD";"41.761819572833";""
"616";"Poland";"2000";"Million units";"94.4";"5"
"616";"Poland";"1999";"Million units";"74";""
"616";"Poland";"1998";"Million units";"71";""
"616";"Poland";"1997";"Million units";"67";""
"616";"Poland";"1996";"Million units";"61";""
"616";"Poland";"1995";"Million units";"55";""
"620";"Portugal";"2016";"Mil. USD";"54.2087010583509";""
"620";"Portugal";"2016";"Million units";"116.228215";""
"620";"Portugal";"2015";"Mil. USD";"54.9493312749882";""
"620";"Portugal";"2015";"Million units";"119.986537";""
"620";"Portugal";"2014";"Mil. USD";"72.6578794145687";""
"620";"Portugal";"2014";"Million units";"142.057373";""
"620";"Portugal";"2013";"Mil. USD";"70.4813421500583";""
"620";"Portugal";"2013";"Million units";"139.604601";""
"620";"Portugal";"2012";"Mil. USD";"67.3086639187942";""
"620";"Portugal";"2012";"Million units";"132.242582";""
"620";"Portugal";"2011";"Mil. USD";"77.4072642016549";""
"620";"Portugal";"2011";"Million units";"143.935698";""
"620";"Portugal";"2010";"Mil. USD";"79.0970403054943";""
"620";"Portugal";"2010";"Million units";"158.838449";""
"620";"Portugal";"2009";"Mil. USD";"76.3300477153308";""
"620";"Portugal";"2009";"Million units";"149.614922";""
"620";"Portugal";"2008";"Mil. USD";"84.6822989751659";""
"620";"Portugal";"2008";"Million units";"156.619095";""
"620";"Portugal";"2007";"Mil. USD";"92.4731073890951";""
"620";"Portugal";"2007";"Million units";"183.681698";""
"620";"Portugal";"2006";"Mil. USD";"79.1045940230135";""
"620";"Portugal";"2006";"Million units";"182.258763";""
"620";"Portugal";"2005";"Mil. USD";"82.8478560413868";""
"620";"Portugal";"2005";"Million units";"184.689379";""
"620";"Portugal";"2004";"Mil. USD";"81.9504199959025";""
"620";"Portugal";"2004";"Million units";"189";""
"620";"Portugal";"2003";"Mil. USD";"79.1272567555239";""
"620";"Portugal";"2003";"Million units";"196.954";""
"620";"Portugal";"2002";"Mil. USD";"72.694467876856";""
"620";"Portugal";"2002";"Million units";"216.231";""
"620";"Portugal";"2001";"Mil. USD";"66.1087578634643";""
"620";"Portugal";"2001";"Million units";"211.125";""
"620";"Portugal";"2000";"Mil. USD";"61.2748893841831";""
"620";"Portugal";"2000";"Million units";"199.78";""
"620";"Portugal";"1999";"Mil. USD";"68.992298292745";""
"620";"Portugal";"1999";"Million units";"200.163";""
"620";"Portugal";"1998";"Mil. USD";"65.4700264055619";""
"620";"Portugal";"1998";"Million units";"189.218";""
"620";"Portugal";"1997";"Mil. USD";"60.7332530744637";""
"620";"Portugal";"1997";"Million units";"178.866";""
"620";"Portugal";"1996";"Mil. USD";"64.228577057886";""
"620";"Portugal";"1996";"Million units";"165.292";""
"620";"Portugal";"1995";"Mil. USD";"59.7995202124096";""
"620";"Portugal";"1995";"Million units";"162.215";""
"498";"Republic of Moldova";"2016";"Million units";"0";""
"498";"Republic of Moldova";"2010";"Million units";"0.007";""
"498";"Republic of Moldova";"2009";"Million units";"0.09";""
"498";"Republic of Moldova";"2008";"Million units";"0.22";""
"498";"Republic of Moldova";"2007";"Million units";"0.288";""
"498";"Republic of Moldova";"2006";"Million units";"0.183";""
"498";"Republic of Moldova";"2005";"Million units";"0.243";""
"498";"Republic of Moldova";"2004";"Million units";"0.125";""
"642";"Romania";"2011";"Mil. USD";"6.1224657760079";""
"642";"Romania";"2011";"Million units";"15.543";""
"642";"Romania";"2010";"Mil. USD";"7.27492998521036";""
"642";"Romania";"2010";"Million units";"19.835";""
"642";"Romania";"2009";"Mil. USD";"5.82850302935896";""
"642";"Romania";"2009";"Million units";"14.714";""
"642";"Romania";"2008";"Mil. USD";"9.59760208824766";""
"642";"Romania";"2008";"Million units";"21.569";""
"642";"Romania";"2007";"Mil. USD";"9.76643084179227";""
"642";"Romania";"2007";"Million units";"23.485";""
"642";"Romania";"2006";"Mil. USD";"9.44825826663266";""
"642";"Romania";"2006";"Million units";"28.234";""
"642";"Romania";"2005";"Mil. USD";"11.1509497326924";""
"642";"Romania";"2005";"Million units";"37.837";""
"642";"Romania";"2004";"Mil. USD";"8.79259109196582";""
"642";"Romania";"2004";"Million units";"31.344";""
"642";"Romania";"2003";"Mil. USD";"7.17829793786836";""
"642";"Romania";"2003";"Million units";"34.191";""
"642";"Romania";"2002";"Mil. USD";"5.83807259503204";""
"642";"Romania";"2002";"Million units";"34.989";""
"642";"Romania";"2001";"Million units";"33";""
"642";"Romania";"2000";"Million units";"36";""
"642";"Romania";"1999";"Million units";"36";""
"642";"Romania";"1998";"Million units";"33";""
"642";"Romania";"1997";"Million units";"38";""
"642";"Romania";"1996";"Million units";"53";""
"642";"Romania";"1995";"Million units";"53";""
"643";"Russian Federation";"2016";"Thousand square metres";"3";""
"643";"Russian Federation";"2015";"Thousand square metres";"0";""
"643";"Russian Federation";"2014";"Thousand square metres";"50";""
"643";"Russian Federation";"2013";"Thousand square metres";"10";""
"643";"Russian Federation";"2012";"Thousand square metres";"0";""
"643";"Russian Federation";"2011";"Thousand square metres";"0.2";""
"643";"Russian Federation";"2010";"Thousand square metres";"20";""
"643";"Russian Federation";"2009";"Thousand square metres";"1.5";""
"643";"Russian Federation";"2008";"Thousand square metres";"7";""
"643";"Russian Federation";"2007";"Thousand square metres";"0.4";""
"643";"Russian Federation";"2006";"Thousand square metres";"11.2";""
"643";"Russian Federation";"2005";"Thousand square metres";"27.2";""
"643";"Russian Federation";"2004";"Thousand square metres";"46.3";""
"643";"Russian Federation";"2003";"Thousand square metres";"833";""
"643";"Russian Federation";"2002";"Thousand square metres";"736.2";""
"643";"Russian Federation";"2001";"Thousand square metres";"945.2";""
"643";"Russian Federation";"2000";"Thousand square metres";"602.5";""
"643";"Russian Federation";"1999";"Thousand square metres";"415.6";""
"643";"Russian Federation";"1998";"Thousand square metres";"260.9";""
"643";"Russian Federation";"1997";"Thousand square metres";"270.9";""
"643";"Russian Federation";"1996";"Thousand square metres";"381.8";""
"688";"Serbia";"2016";"Mil. USD";"54.0330988512089";"2"
"688";"Serbia";"2016";"Million units";"138.07";"2"
"688";"Serbia";"2010";"Million units";"178";""
"688";"Serbia";"2009";"Million units";"176";""
"688";"Serbia";"2008";"Million units";"221";""
"688";"Serbia";"2007";"Million units";"235";""
"688";"Serbia";"2006";"Million units";"239";""
"891";"Serbia and Montenegro";"2003";"Million units";"228";""
"891";"Serbia and Montenegro";"2002";"Million units";"255";""
"891";"Serbia and Montenegro";"2001";"Million units";"254";""
"891";"Serbia and Montenegro";"2000";"Million units";"256";""
"891";"Serbia and Montenegro";"1999";"Million units";"198";"5"
"891";"Serbia and Montenegro";"1998";"Million units";"239";""
"891";"Serbia and Montenegro";"1997";"Million units";"219";""
"891";"Serbia and Montenegro";"1996";"Million units";"200";""
"891";"Serbia and Montenegro";"1995";"Million units";"154";""
"703";"Slovakia";"2016";"Mil. USD";"0";"2"
"703";"Slovakia";"2016";"Million units";"0";"2"
"703";"Slovakia";"2000";"Thousand square metres";"1000";""
"703";"Slovakia";"1999";"Thousand square metres";"2000";""
"703";"Slovakia";"1998";"Thousand square metres";"5000";""
"705";"Slovenia";"2001";"Mil. USD";"0.883537916876098";""
"705";"Slovenia";"2001";"Million units";"22";""
"724";"Spain";"2016";"Mil. USD";"75.2183160741073";""
"724";"Spain";"2016";"Million units";"186.681";""
"724";"Spain";"2015";"Mil. USD";"74.307474137877";""
"724";"Spain";"2015";"Million units";"190.801";""
"724";"Spain";"2014";"Mil. USD";"90.2178943513086";""
"724";"Spain";"2014";"Million units";"191.021";""
"724";"Spain";"2013";"Mil. USD";"88.9586180468288";""
"724";"Spain";"2013";"Million units";"178.075";""
"724";"Spain";"2012";"Mil. USD";"88.6554882980027";""
"724";"Spain";"2012";"Million units";"182.897";""
"724";"Spain";"2011";"Mil. USD";"115.381103869837";""
"724";"Spain";"2011";"Million units";"237.26";""
"724";"Spain";"2010";"Mil. USD";"123.171474433289";""
"724";"Spain";"2010";"Million units";"283.696";""
"724";"Spain";"2009";"Mil. USD";"122.248818168175";""
"724";"Spain";"2009";"Million units";"259.778";""
"724";"Spain";"2008";"Mil. USD";"183.103311052749";""
"724";"Spain";"2008";"Million units";"365.629";""
"724";"Spain";"2007";"Mil. USD";"240.885528049135";""
"724";"Spain";"2007";"Million units";"503.198";""
"724";"Spain";"2006";"Mil. USD";"218.280124068415";""
"724";"Spain";"2006";"Million units";"508.788";""
"724";"Spain";"2005";"Mil. USD";"187.782917972442";""
"724";"Spain";"2005";"Million units";"490.065";""
"724";"Spain";"2004";"Mil. USD";"180.042589384937";""
"724";"Spain";"2004";"Million units";"493.325";""
"724";"Spain";"2003";"Million units";"489";""
"724";"Spain";"2002";"Million units";"466";""
"724";"Spain";"2001";"Million units";"426";""
"724";"Spain";"2000";"Million units";"412";""
"724";"Spain";"1999";"Million units";"363";""
"724";"Spain";"1998";"Million units";"331";""
"724";"Spain";"1997";"Million units";"285";""
"724";"Spain";"1996";"Million units";"268";""
"724";"Spain";"1995";"Million units";"277";""
"144";"Sri Lanka";"2010";"Mil. USD";"63.9546546098313";""
"752";"Sweden";"2016";"Mil. USD";"13.529211952689";""
"752";"Sweden";"2016";"Million units";"13.4494";""
"752";"Sweden";"2015";"Mil. USD";"12.5020734934833";""
"752";"Sweden";"2015";"Million units";"11.2634";""
"752";"Sweden";"2014";"Mil. USD";"13.2391555776781";""
"752";"Sweden";"2014";"Million units";"10.5775";""
"752";"Sweden";"2013";"Mil. USD";"13.8064770001401";""
"752";"Sweden";"2013";"Million units";"10.6478";""
"752";"Sweden";"2012";"Mil. USD";"14.9189319289274";""
"752";"Sweden";"2012";"Million units";"10.585";""
"752";"Sweden";"2011";"Mil. USD";"15.2796397495158";""
"752";"Sweden";"2011";"Million units";"11.5406";""
"752";"Sweden";"2010";"Mil. USD";"15.8885350020216";""
"752";"Sweden";"2010";"Million units";"12.7463";""
"752";"Sweden";"2009";"Mil. USD";"13.5830227676096";""
"752";"Sweden";"2009";"Million units";"13.1911";""
"752";"Sweden";"2008";"Mil. USD";"12.9981354905523";""
"752";"Sweden";"2008";"Million units";"10.8996";""
"752";"Sweden";"2007";"Mil. USD";"17.3012249270207";""
"752";"Sweden";"2007";"Million units";"15.8822";""
"752";"Sweden";"2006";"Mil. USD";"14.9356571607605";""
"752";"Sweden";"2006";"Million units";"15.5409";""
"752";"Sweden";"2005";"Mil. USD";"15.5223643594025";""
"752";"Sweden";"2005";"Million units";"15.815";""
"752";"Sweden";"2004";"Mil. USD";"14.6961036274882";""
"752";"Sweden";"2004";"Million units";"14.981";""
"752";"Sweden";"2003";"Mil. USD";"13.8505796580947";""
"752";"Sweden";"2003";"Million units";"12.867";""
"752";"Sweden";"2002";"Mil. USD";"10.2699736438243";""
"752";"Sweden";"2002";"Million units";"14.064";""
"752";"Sweden";"2001";"Mil. USD";"7.35782753042508";""
"752";"Sweden";"2001";"Million units";"11.024";""
"752";"Sweden";"2000";"Mil. USD";"8.07662387662849";""
"752";"Sweden";"2000";"Million units";"11.064";""
"752";"Sweden";"1999";"Mil. USD";"7.98796641100467";""
"752";"Sweden";"1999";"Million units";"10.063";""
"752";"Sweden";"1998";"Mil. USD";"7.79887146556245";""
"752";"Sweden";"1998";"Million units";"9.785";""
"752";"Sweden";"1997";"Mil. USD";"7.98963268755199";""
"752";"Sweden";"1997";"Million units";"10.094";""
"752";"Sweden";"1996";"Mil. USD";"8.05254334237961";""
"752";"Sweden";"1996";"Million units";"8.923";""
"752";"Sweden";"1995";"Million units";"8";""
"760";"Syrian Arab Republic";"2008";"Million units";"19.394";""
"760";"Syrian Arab Republic";"2007";"Million units";"19.394";""
"760";"Syrian Arab Republic";"2006";"Million units";"17.509";""
"760";"Syrian Arab Republic";"2005";"Million units";"16.109";""
"760";"Syrian Arab Republic";"2004";"Million units";"13.382";""
"760";"Syrian Arab Republic";"2003";"Million units";"12.066";""
"760";"Syrian Arab Republic";"2002";"Million units";"11.121";""
"760";"Syrian Arab Republic";"2001";"Million units";"10.686";""
"760";"Syrian Arab Republic";"2000";"Million units";"9.13";""
"760";"Syrian Arab Republic";"1999";"Million units";"9.005";""
"760";"Syrian Arab Republic";"1998";"Million units";"12.819";""
"807";"The former Yugoslav Republic of Macedonia";"2016";"Million units";"17.956";""
"807";"The former Yugoslav Republic of Macedonia";"2015";"Million units";"17.024";""
"807";"The former Yugoslav Republic of Macedonia";"2014";"Million units";"17.339";""
"807";"The former Yugoslav Republic of Macedonia";"2013";"Million units";"17.572";""
"807";"The former Yugoslav Republic of Macedonia";"2012";"Million units";"17.881";""
"807";"The former Yugoslav Republic of Macedonia";"2011";"Million units";"17.744";""
"807";"The former Yugoslav Republic of Macedonia";"2010";"Million units";"18.367";""
"807";"The former Yugoslav Republic of Macedonia";"2009";"Million units";"19.387";""
"807";"The former Yugoslav Republic of Macedonia";"2008";"Million units";"21.695";""
"807";"The former Yugoslav Republic of Macedonia";"2007";"Million units";"20.724";""
"807";"The former Yugoslav Republic of Macedonia";"2006";"Million units";"19.15";""
"807";"The former Yugoslav Republic of Macedonia";"2005";"Million units";"17.426";""
"807";"The former Yugoslav Republic of Macedonia";"2004";"Million units";"10.017";""
"807";"The former Yugoslav Republic of Macedonia";"2003";"Million units";"13.108";""
"807";"The former Yugoslav Republic of Macedonia";"2002";"Million units";"16.48";""
"807";"The former Yugoslav Republic of Macedonia";"2001";"Million units";"16.228";""
"807";"The former Yugoslav Republic of Macedonia";"2000";"Million units";"20";""
"807";"The former Yugoslav Republic of Macedonia";"1999";"Million units";"22";""
"807";"The former Yugoslav Republic of Macedonia";"1998";"Million units";"19";""
"807";"The former Yugoslav Republic of Macedonia";"1997";"Million units";"19";""
"807";"The former Yugoslav Republic of Macedonia";"1996";"Million units";"18";""
"807";"The former Yugoslav Republic of Macedonia";"1995";"Million units";"17";""
"780";"Trinidad and Tobago";"2016";"Million units";"1.109";""
"780";"Trinidad and Tobago";"2015";"Million units";"1.77";""
"780";"Trinidad and Tobago";"2014";"Million units";"2.106";""
"780";"Trinidad and Tobago";"2013";"Million units";"2.125";""
"780";"Trinidad and Tobago";"2012";"Million units";"1.407";""
"780";"Trinidad and Tobago";"2011";"Million units";"2.62";""
"780";"Trinidad and Tobago";"2010";"Million units";"2.915";""
"780";"Trinidad and Tobago";"2009";"Million units";"3.704";""
"792";"Turkey";"2016";"Mil. USD";"72.8444319067846";""
"792";"Turkey";"2016";"Million units";"299";""
"792";"Turkey";"2014";"Mil. USD";"77.6690625696614";""
"792";"Turkey";"2014";"Million units";"269";""
"792";"Turkey";"2013";"Mil. USD";"85.6205804908054";""
"792";"Turkey";"2013";"Million units";"330";""
"792";"Turkey";"2012";"Mil. USD";"82.2156477056907";""
"792";"Turkey";"2012";"Million units";"300.805794";""
"792";"Turkey";"2011";"Mil. USD";"80.8426344032329";""
"792";"Turkey";"2011";"Million units";"304.812927";""
"792";"Turkey";"2009";"Mil. USD";"57.5498805842832";""
"792";"Turkey";"2009";"Million units";"254";""
"792";"Turkey";"2008";"Mil. USD";"67.3826643152542";""
"792";"Turkey";"2008";"Million units";"251";""
"792";"Turkey";"2007";"Mil. USD";"76.1360403637602";""
"792";"Turkey";"2007";"Million units";"315";""
"792";"Turkey";"2006";"Mil. USD";"69.6557543080511";""
"792";"Turkey";"2006";"Million units";"320";""
"792";"Turkey";"2005";"Mil. USD";"58.3514332040484";""
"792";"Turkey";"2005";"Million units";"326";"5"
"792";"Turkey";"2004";"Million units";"216";""
"792";"Turkey";"2003";"Million units";"182";""
"792";"Turkey";"2002";"Million units";"154";""
"792";"Turkey";"2001";"Million units";"134";""
"792";"Turkey";"2000";"Million units";"196";""
"792";"Turkey";"1999";"Million units";"183";""
"792";"Turkey";"1998";"Million units";"180";""
"792";"Turkey";"1997";"Million units";"174";""
"792";"Turkey";"1996";"Million units";"197";""
"792";"Turkey";"1995";"Million units";"190";""
"800";"Uganda";"2002";"Thousand metric tons";"21.161";""
"800";"Uganda";"2001";"Thousand metric tons";"10.269";""
"800";"Uganda";"2000";"Thousand metric tons";"10.088";""
"800";"Uganda";"1999";"Thousand metric tons";"8.975";""
"800";"Uganda";"1998";"Thousand metric tons";"8.042";""
"804";"Ukraine";"2016";"Million units";"0";""
"804";"Ukraine";"2016";"Thousand square metres";"0";""
"804";"Ukraine";"2015";"Million units";"0";""
"804";"Ukraine";"2015";"Thousand square metres";"0";""
"804";"Ukraine";"2014";"Million units";"0";""
"804";"Ukraine";"2014";"Thousand square metres";"0";""
"804";"Ukraine";"2011";"Million units";"0";""
"804";"Ukraine";"2011";"Thousand square metres";"0";""
"804";"Ukraine";"2009";"Million units";"0.1";""
"804";"Ukraine";"2009";"Thousand square metres";"30";""
"804";"Ukraine";"2008";"Million units";"4.4";""
"804";"Ukraine";"2008";"Thousand square metres";"400";""
"804";"Ukraine";"2007";"Million units";"0.2";""
"804";"Ukraine";"2007";"Thousand square metres";"20";""
"804";"Ukraine";"2006";"Million units";"0.1";""
"804";"Ukraine";"2006";"Thousand square metres";"20";""
"804";"Ukraine";"2005";"Million units";"0.1";""
"804";"Ukraine";"2005";"Thousand square metres";"10";""
"804";"Ukraine";"2004";"Million units";"0.1";""
"804";"Ukraine";"2004";"Thousand square metres";"10";""
"804";"Ukraine";"2003";"Million units";"0.03";""
"804";"Ukraine";"2003";"Thousand square metres";"2";""
"804";"Ukraine";"2002";"Thousand square metres";"10";"6"
"804";"Ukraine";"2001";"Thousand square metres";"20";"6"
"804";"Ukraine";"2000";"Thousand square metres";"20";"6"
"804";"Ukraine";"1999";"Thousand square metres";"100";"6"
"804";"Ukraine";"1998";"Thousand square metres";"100";"6"
"804";"Ukraine";"1997";"Thousand square metres";"200";"6"
"804";"Ukraine";"1996";"Thousand square metres";"444";"6"
"804";"Ukraine";"1995";"Thousand square metres";"906";"6"
"826";"United Kingdom";"2016";"Mil. USD";"147.287231829385";"2"
"826";"United Kingdom";"2016";"Million units";"234.20846";"2"
"826";"United Kingdom";"2013";"Mil. USD";"128.19298674992";""
"826";"United Kingdom";"2013";"Million units";"179";""
"826";"United Kingdom";"2012";"Mil. USD";"108.372682693508";""
"826";"United Kingdom";"2012";"Million units";"152.065287";""
"826";"United Kingdom";"2011";"Mil. USD";"118.993972227066";""
"826";"United Kingdom";"2011";"Million units";"166.353704";""
"826";"United Kingdom";"2010";"Mil. USD";"101.600893865188";""
"826";"United Kingdom";"2010";"Million units";"152.809179";""
"826";"United Kingdom";"2009";"Mil. USD";"80.5911318477245";""
"826";"United Kingdom";"2009";"Million units";"123.394474";""
"826";"United Kingdom";"2008";"Mil. USD";"104.572136024588";""
"826";"United Kingdom";"2008";"Million units";"138.415183";""
"826";"United Kingdom";"2007";"Mil. USD";"108.7336550358";""
"826";"United Kingdom";"2007";"Million units";"129.404189";""
"826";"United Kingdom";"2006";"Mil. USD";"93.016081351275";""
"826";"United Kingdom";"2006";"Million units";"116.845875";""
"826";"United Kingdom";"2005";"Mil. USD";"112.038521328853";""
"826";"United Kingdom";"2005";"Million units";"147.95873";""
"826";"United Kingdom";"2004";"Mil. USD";"87.1507561609726";""
"826";"United Kingdom";"2004";"Million units";"108.479";""
"826";"United Kingdom";"2003";"Mil. USD";"95.841037760879";""
"826";"United Kingdom";"2003";"Million units";"154.425";""
"826";"United Kingdom";"2002";"Mil. USD";"79.1339231741496";""
"826";"United Kingdom";"2002";"Million units";"143.096";""
"826";"United Kingdom";"2001";"Mil. USD";"69.8188309304619";""
"826";"United Kingdom";"2001";"Million units";"136.59";""
"826";"United Kingdom";"2000";"Mil. USD";"67.1779825675153";""
"826";"United Kingdom";"2000";"Million units";"122.202";""
"826";"United Kingdom";"1999";"Mil. USD";"66.1751428381964";""
"826";"United Kingdom";"1999";"Million units";"115.022";""
"826";"United Kingdom";"1998";"Mil. USD";"60.4481182130246";""
"826";"United Kingdom";"1998";"Million units";"108.195";""
"826";"United Kingdom";"1997";"Mil. USD";"58.2807715103212";""
"826";"United Kingdom";"1997";"Million units";"101.244";""
"826";"United Kingdom";"1996";"Mil. USD";"57.8820846920834";""
"826";"United Kingdom";"1996";"Million units";"104.312";""
"826";"United Kingdom";"1995";"Mil. USD";"56.1808285384469";""
"826";"United Kingdom";"1995";"Million units";"96.461";""
"834";"United Republic of Tanzania";"2009";"Mil. USD";"3.67185920976994";"7"
"834";"United Republic of Tanzania";"2009";"Million units";"6146";"7"
"858";"Uruguay";"2013";"Mil. USD";"0";""
"858";"Uruguay";"2012";"Mil. USD";"0.0630213555953083";""
"858";"Uruguay";"2010";"Mil. USD";"0.882384831954295";""
"858";"Uruguay";"2003";"Mil. USD";"0.0328195750599254";""
"858";"Uruguay";"2001";"Mil. USD";"0.61453604280564";""
"858";"Uruguay";"2000";"Mil. USD";"0.209301691310519";""
"858";"Uruguay";"1999";"Mil. USD";"0.414532422636318";""
"858";"Uruguay";"1998";"Mil. USD";"1.34376394006191";""
"858";"Uruguay";"1997";"Mil. USD";"1.36528063225715";""
"860";"Uzbekistan";"2016";"Mil. USD";"2.60857223201388";""
"860";"Uzbekistan";"2016";"Million units";"5.684614";""
"704";"Viet Nam";"2016";"Million units";"531.8";""
"704";"Viet Nam";"2015";"Million units";"517.154";""
"704";"Viet Nam";"2014";"Million units";"514.685";""
"704";"Viet Nam";"2013";"Million units";"472.367";""
"704";"Viet Nam";"2012";"Million units";"476.1";""
"704";"Viet Nam";"2011";"Million units";"543.036";""
"704";"Viet Nam";"2010";"Million units";"587.4";""
"704";"Viet Nam";"2009";"Million units";"514.6";""
"704";"Viet Nam";"2008";"Million units";"483.8";""
"704";"Viet Nam";"2007";"Million units";"440.149";""
"704";"Viet Nam";"2006";"Million units";"459.051";""
"704";"Viet Nam";"2005";"Million units";"526.6";""
"704";"Viet Nam";"2004";"Million units";"322.8";""
"704";"Viet Nam";"2003";"Million units";"347.4";""
"704";"Viet Nam";"2002";"Million units";"350.1";""
"704";"Viet Nam";"2001";"Million units";"356.4";""
"704";"Viet Nam";"2000";"Million units";"366.2";""
"704";"Viet Nam";"1999";"Million units";"386.2";""
"704";"Viet Nam";"1998";"Million units";"434";""
"704";"Viet Nam";"1997";"Million units";"482";""
"704";"Viet Nam";"1996";"Million units";"478";""
"704";"Viet Nam";"1995";"Million units";"561";""
"887";"Yemen";"2002";"Million units";"83";""
"887";"Yemen";"2000";"Million units";"81";""
"887";"Yemen";"1999";"Million units";"79";""
"887";"Yemen";"1998";"Million units";"78";""
"887";"Yemen";"1997";"Million units";"76";""
"887";"Yemen";"1996";"Million units";"72";""
"887";"Yemen";"1995";"Million units";"49";""
"716";"Zimbabwe";"2011";"Mil. USD";"5.44598";""
"716";"Zimbabwe";"2010";"Mil. USD";"0.02052";""
"716";"Zimbabwe";"2009";"Mil. USD";"8.28916";""

"fnSeqID";"Footnote"
"1";"Twelve months ending 30 June of year stated."
"2";"Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"3";"Non-refractory flat clay tiles."
"4";"Including concrete tiles."
"5";"Break in series; data prior to the sign not comparable to following years."
"6";"Including tiles of cement, sand and lime."
"7";"Tanganyika only."
