Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Ecuador	ECU	218	ECU218	814.0740182	915.7990752	940.0596832	1320.270837	1408.216949	1811.965569	2456.243837	3029.373158	3562.924126	5175.97297	6336.643435	4492.42661	4510.886638	4070.485153	5093.629365	5688.853298	6242.978483	6273.208453	7151.55922	6395.604635	6406.781698	6490.201292	6212.942223	6042.265127	6656.469638	7937.044398	8731.94149	8062.597025	8144.393195	6951.30345	8368.041885	9459.778259	9823.780013	10142.4611	10160.83849	10136.68815	12397.97464	13498.61552	15660.52909	18575.86721	17269.36922	19723.46286
Egypt	EGY	818	EGY818	9199.651011	7519.441608	9028.470956	9206.47905	9384.572093	11130.69315	12281.99269	13765.45428	13801.08608	16571.31319	17805.6502	22774.8439	27901.86995	34817.59548	40186.28477	42245.96248	41852.77659	37417.2963	36470.31359	38436.65921	42466.07684	47068.2933	47819.63789	45892.74623	50110.98992	54576.51221	58913.55809	62170.58512	69441.81263	80863.3231	69117.50008	73988.93752	72582.50784	74594.19549	76509.37155	83726.37493	95940.39693	103185.5204	120080.1878	123612.8736	123147.0333	111480.6553
El Salvador	SLV	222	SLV222	405.0926814	453.378087	531.8039462	587.7623259	714.2658058	832.1661979	798.1868132	945.7349784	998.3742295	908.1342461	1039.181183	970.0594069	900.8716484	945.3837834	925.9316713	1049.888623	1085.271637	1478.096808	1514.494959	1505.714255	1545.322612	1624.499269	1058.348908	2078.939776	2137.728296	2334.285552	2392.467876	2462.400079	2474.107627	2665.214611	2606.667808	2994.570805	3186.348137	3397.509364	2796.743231	2738.4464	2947.248349	2859.484694	2690.312015	2894.146499	3179.611432	3193.004212
Equatorial Guinea	GNQ	226	GNQ226																															43.032384	31.078944	23.90688	23.90688	35.86032	35.86032	35.86032	35.86032	35.86032	35.86032	35.86032	35.86032
Eritrea	ERI	232	ERI232																							95.62752	35.86032	132.86088	121.06	125.74984	216.68752	144.81432	144.81432	144.81432	144.5092	552.4211434	132.55576	180.36952	264.0436	120.2972	168.7212	156.76776	144.81432	132.86088	67.64104
Estonia	EST	233	EST233																					645.48576	549.85824	1739.60256	1581.15664	1379.73936	346.64976	298.836	346.64976	370.55664	370.55664	370.55664	358.6032	1161.746651	1151.647152	1568.730119	1994.875753	2541.011148	2075.41807	1160.817372	1391.060765	1054.877498	788.92704
Ethiopia	ETH	231	ETH231	700.7403648	685.3927836	671.7014949	475.8302724	419.6980783	485.0946307	468.5573654	307.5811107	340.5817641	403.8182654	409.7717668	529.9161041	531.4630215	803.6887188	994.9863021	750.1006555	763.6417756	1026.6594	1091.837502	1014.112159	924.8169978	822.6041726	833.9929577	931.1728683	1218.153949	1598.495504	1932.901532	1826.198439	1834.435679	1544.9165	2130.78039	2080.859607	2202.172682	2731.326232	3180.709528	3752.4035	4343.758279	6393.286426	6725.495593	8596.077782	5958.425979	7463.588156
Falkland Islands (Malvinas)	FLK	238	FLK238																																										
Faroe Islands	FRO	234	FRO234							48.5945687	46.19109188	47.90396982	43.52882268	49.03696068	46.84783754	53.31454798	41.90949991	49.02332932	46.67593234	54.1681033	70.082433	63.56534222	64.45917178	38.40402118	33.65260261	27.46989166	16.44015864	10.93680252	12.08255431	13.2283061	14.98344124	24.07991386	20.21505641	24.76839176	34.57547447	39.71370879	21.5008952	21.67478336	13.8684278	29.27831984	34.78286962	34.33806128	23.2322251		
Fiji Islands	FJI	242	FJI242	116.6356202	130.1917132	197.5388269	194.7891379	174.427858	152.4196681	148.2516256	166.8016494	173.5730969	225.4127685	202.4265567	241.9968553	232.6570642	339.5759682	235.1130206	221.3200325	217.667093	135.0923963	93.70494585	94.53199146	115.3045485	150.1279055	235.1328357	188.7026527	224.3320295	214.0086203	194.000411	219.9950018	202.4079925	211.4541833	208.394374	144.6906989	167.4324785	249.8958798	371.2297937	405.143409	450.1303862	532.7954195	314.6479491	303.9418603	350.2538887	266.7337497
Finland	FIN	246	FIN246	8236.293205	8663.604253	8569.897971	8813.341964	10362.935	8702.677739	7786.135598	7653.903413	7754.346024	8114.959788	7874.969942	8066.615654	7734.417739	8704.035497	8318.539287	7565.13624	8328.295435	8585.677145	9393.150389	10422.33543	10688.2944	7778.222774	8165.247155	7176.6689	7310.215974	7092.680938	6875.552103	6823.061445	7759.570532	8253.028956	8472.073516	8018.473755	7930.136991	8935.128701	8420.400352	8729.745024	8925.367403	10086.67137	9424.480655	6847.453066	7878.479328	7982.518268
France	FRA	250	FRA250	100711.2681	99865.83781	105437.5338	110936.1123	112245.3321	103420.1951	106359.8913	100376.67	95918.90389	98475.5403	101751.7612	97511.69108	89098.41847	83998.20985	76440.31917	81541.31137	85080.29256	87904.95769	97285.13338	101048.593	99309.94788	100752.9827	85334.33332	85830.70826	89894.37423	85506.97227	85273.05152	89076.65486	91118.16047	98769.99637	102719.9924	98812.29367	96129.87208	91025.67598	95230.05451	97119.94467	100744.5935	105423.4234	101153.6711	89751.49493	87840.70405	93568.28265
French Guiana	GUF	254	GUF254	72.68820349	47.65575324	49.66829342	42.9854134	38.71200508	56.03553612	34.89192046	55.35332913	61.49543413	60.26118869	382.5707129	75.5909487	98.5434792	96.60864017	88.83781814	96.29314812	103.6669127	116.0954747	168.2678409	243.5574374	240.7864999	281.9669474	374.8619607	98.40080272	147.936763	141.382933						145.272	147.6932	150.1144	152.5356	157.378	157.378	150.1144	150.1144	150.1144	215.72892	150.1144
French Polynesia	PYF	258	PYF258				116.2749824	126.1845957	146.0501737	166.7301271	197.2994042	187.2898147	233.1916216	223.2691954	206.659589	198.8362245	243.2274181	249.4497162	255.6720142	261.8943123	268.1166103	274.3381917	263.0818174	299.6384865	288.3813955	277.1243046	265.8672136	254.6101226	243.3530317	232.0959407	270.5212757	279.7529651	306.8977866	298.3380214	325.8508094	381.8606057	435.8228626	382.2302216	340.9879826	338.2173041	366.0437708	383.4562075	315.7241083	275.0283907	252.0292812
Gabon	GAB	266	GAB266	135.1839806	135.0787621	185.3755115	235.6722609	405.5034102	527.5207996	800.2688911	1141.87694	371.1088151	283.6087194	333.4294031	451.7377525	503.0758061	419.712992	583.4187529	659.7215419	562.1579588	378.7386237	356.2733767	318.0182616	324.4342866	324.8735915	320.4704965	381.1346814	368.1031366	581.2764559	622.4117753	658.180357	760.9694185	599.7341484	657.9495687	859.6007253	821.7907995	890.5013421	846.2442055	873.6431534	1396.436362	963.8171934	986.6239381	1084.176497	629.20688	508.14688
Gambia	GMB	270	GMB270	20.77019399	43.59445657	34.98943671	41.68316613	34.0176082	38.10372216	46.72373651	37.77903924	104.5449948	72.1808144	71.50161615	80.71339653	89.92517691	99.13695728	108.3487377	117.560518	126.7722984	135.9840788	145.1958592	154.4076396	163.6194199	172.8312003	182.0429807	191.2547611	200.4665415	209.6783218	157.3683927	68.3394208	147.9333007	96.00875881	38.27620199	21.09693412	51.06857265	154.4399743	233.7165499	147.9377557	105.548098	278.2601992	301.5864225	505.5284301	390.2314042	253.7811214
Georgia	GEO	268	GEO268																					3107.8944	1183.39056	2393.99056	1790.21616	791.97824	266.02688	354.3007381	558.3515912	789.1794219	961.5725958	1023.524666	1101.454256	1257.549844	1320.212093	1639.373221	1727.095649	2046.805829	1657.755325	2147.089962	3293.209035	3512.015809	2967.316375
Germany	DEU	276	DEU276	165506.5001	175685.795	182779.678	176405.9941	162609.1818	155868.5973	156572.1923	155728.9384	159509.2447	163002.7488	158883.3269	144926.5367	136528.0182	142364.6176	137508.665	126281.6157	129392.3199	126701.7624	127564.719	132232.1413	129195.7922	131224.3374	146148.9794	144316.1238	162403.5939	140371.8196	129474.2736	137417.2937	134876.7564	133877.6651	128518.4522	115852.947	107987.0382	107655.8358	101348.9642	100266.9321	105809.3635	100866.2531	99542.29547	97423.79029	91602.42288	102323.234
Ghana	GHA	288	GHA288	2020.758163	2335.55573	1853.166781	2166.188772	2350.621025	3681.132436	3036.295739	2783.818451	2339.920771	1367.455984	913.1507419	1342.421391	1632.419241	1370.529621	1232.804477	1645.509586	1370.504335	1591.716735	2157.3037	2444.912693	2786.223902	3042.79311	3781.169013	4116.513501	4376.636122	4167.198503	3856.083537	4202.788639	6398.458185	6059.079375	7452.43145	6631.426214	6556.158292	5753.64325	8438.483149	11244.38305	12251.09315	10628.5427	9742.695769	8796.14143	11042.73468	13485.20371
Gibraltar	GIB	292	GIB292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Greece	GRC	300	GRC300	12731.92617	13485.17033	15792.95064	18071.2027	14517.54995	14366.87721	13781.33271	17983.28224	16546.27485	20352.75956	18952.16661	19237.21779	17215.0021	17455.5574	18357.92549	18627.93314	16873.09195	17835.23448	22183.10707	20284.29266	22469.27022	17315.96122	11518.10467	18657.68049	15280.47543	22683.48666	22383.75983	24229.53735	28049.60153	26161.15785	30402.62399	30277.35239	33332.95533	32026.52635	34101.89375	30446.9265	34671.9017	30495.78946	29250.7716	21445.5076	17074.03829	16146.40725
Greenland	GRL	304	GRL304							0.198272068	16.28840509	16.2541669	24.08825247	21.29180521	23.07964834	22.76045912	24.91834394	0	23.63170131	31.41397804	31.92282712	22.73694685	12.94521455	11.17435372	16.78702702	15.17629709	10.30280888		12.32791993	19.26760211	22.19266835	23.04872478	24.87491488	10.40554524	6.453853872	12.36650659	13.44957957	14.51106028	18.37050877	16.05880754	4.710284801	20.11008528	18.86781114	18.61029473	18.24786772
Grenada	GRD	308	GRD308								22.9602396	23.4880612	27.5968376	25.48313	26.32835579	26.96051598	27.59267616	28.22483635	41.01104101	54.7869136	61.5662736	69.7281388	76.2121124	69.8685684	80.6404872	108.9736311	137.306775	95.71005537	76.83253037	85.65528632	138.1685769	112.2057491	128.6563794	105.2289547	124.5548763	127.3876609	267.9833407	129.7636886	168.1437084	193.7765679	185.6106011	175.2803746	156.2204194	0	0
Guadeloupe	GLP	312	GLP312	235.0437621	226.1237708	252.8704379	265.1347166	278.8788158	260.4279934	277.8723399	256.7169015	353.9769462	282.4278277	372.841726	370.8199223	346.1194113	310.8601439	380.1503385	329.7308896	305.6567309	378.8518683	508.5494436	360.2284216	547.0041187	393.817383	435.4770707	360.1820508	544.5698346	467.9421861																
Guam	GUM	316	GUM316																																										
Guatemala	GTM	320	GTM320	551.2964195	567.6361177	670.2594979	813.8260207	875.9672002	961.6092319	1145.529809	1376.855834	1749.459212	1972.705394	1672.856115	1479.245407	1467.941446	1295.400221	1294.890162	1441.578488	1666.024589	3306.696471	3738.756335	4058.341981	4126.077999	3543.30704	3510.449286	3037.725644	3399.003192	3341.243386	3303.706956	3981.072276	4036.664382	5692.36894	5635.84169	5889.909988	5990.398846	6382.866766	6737.969322	6926.401806	6834.258938	7788.314785	7260.702634	4951.268196	4622.641413	4908.804735
Guinea	GIN	324	GIN324																					11.95344	11.95344	23.90688	23.90688	23.90688	1316.421616	1231.973486	1228.667405	1578.646481	1566.177107	1324.491323	1190.084126	1552.441344	1646.326129	1740.210914	1725.646288	1387.211777	1434.496598	2035.162571	2095.969244	2217.21438	2515.043805
Guinea-Bissau	GNB	624	GNB624	21.43060534	28.43040107	22.72305643	18.89268655	15.06231668	11.2319468	22.5825324	22.89509836	23.20766432	23.52023028	23.83279624	24.1453622	24.45792817	24.77049413	25.08306009	25.39562605	25.70819201	26.02075797	26.33332393	26.64588989	26.95845585	27.27102181	27.58358777	27.89615374	28.2087197	28.47286166	32.89321926	37.26515286	41.63708646	46.00902006	50.38095366	54.75288727	59.12482087	63.49675447	13.70646889	81.69118389	0	365.6012	723.9388	922.4772	721.5176	
Guyana	GUY	328	GUY328	126.5257985	231.4864286	169.5313115	92.42064453	96.91602967	127.9882105	127.4312595	59.71493144	85.71990447	186.6176877	151.9185958	117.2195039	109.7837831	102.3480623	94.91234143	87.47662059	80.04089976	72.60517892	65.16945809	57.73373726	50.29801642	42.86229559	50.90933475	98.8277769	146.7462191	194.6646612	242.5831034	290.5015455	394.0305557	286.3049195	559.1264981	675.1820206	386.1776641	281.1004605	607.6993729	412.2158348	375.3565489	732.478537	364.6230643	433.4041507	369.6557657	478.4179728
Haiti	HTI	332	HTI332	150.2322325	175.0386662	195.2050347	261.2109853	345.5759971	372.4804345	427.5275181	375.0348223	457.3762437	464.5846677	513.5127115	535.9706522	480.487139	495.0385499	505.2075889	510.9700438	428.6976668	606.1474138	606.2200487	520.558	484.24	605.3	484.24	242.12	181.59	209.9526286	238.3136325	266.6778857	295.0405143	323.4031429	351.7657714	380.1284	484.24	532.664	544.77	665.83	605.3	605.3	605.3	702.148	702.148	702.148
Honduras	HND	340	HND340	357.1453043	353.2832288	356.2793451	407.7657515	454.9039103	480.7007988	544.4109288	606.4939058	709.255067	571.5291024	1095.84796	657.3478149	647.8619843	1160.62131	1285.155994	842.3571812	792.3223593	979.7434854	1101.087676	1118.49724	1381.926998	1543.867817	1500.64779	1763.121629	2455.317795	1750.463039	2291.26443	2385.817748	2158.396117	2384.448174	3113.471903	2927.656106	3054.024933	3139.195168	3486.065667	3405.967901	4135.442189	4433.052069	4407.096654	4400.510839	4313.318957	4155.159445
Hong Kong	HKG	344	HKG344	2367.936493	3331.324215	3452.400006	4236.831639	4854.170989	4396.366123	6116.215493	7939.277514	8958.10541	9570.380878	11688.55534	12183.98342	11881.2997	11117.43539	10153.79275	11591.45756	13663.20603	14107.86893	14872.14746	15288.79675	14034.96168	11697.26151	10272.16481	10332.57137	11654.52483	12320.32522	14530.21975	14031.4043	13179.77124	12410.33315	11844.59116	12536.09097	12686.69423	12153.77862	10344.11096	9614.796958	6953.617249	7414.504927	7277.387909	6149.634149	6797.522882	8152.431502
Hungary	HUN	348	HUN348	12330.48948	13272.98052	12546.41024	14237.41858	14950.19678	15982.58868	17134.64196	18658.40738	19366.05	19103.91417	18292.84599	18340.06566	17529.04072	16554.9635	15649.1157	14863.44209	15649.30195	16294.27477	15547.82298	15008.90286	14716.03472	11083.08043	9446.90668	9550.855608	10932.93153	10841.78586	10515.41305	10490.12384	11397.99062	10460.35896	11243.58268	11413.84318	11918.1183	11770.19451	12140.67755	13718.66829	15080.51296	12553.58783	12283.71289	11040.82831	8628.446352	6983.402274
Iceland	ISL	352	ISL352	281.4269751	358.5414663	428.5576745	565.7875482	549.7197061	723.350911	482.6182404	519.9978099	421.3171731	485.5543754	449.4784857	474.1134325	452.1629087	381.2549927	430.0856759	454.7418689	502.6991986	520.5492781	505.2771866	439.9388072	503.9776334	460.3312594	457.6683096	459.6913984	457.8059614	473.7978855	500.6151328	484.447556	665.8677094	629.4664114	740.5862223	690.4280107	563.4814904	663.2200674	834.1066041	1040.124562	1257.905746	1013.34214	870.8182838	583.6893566	576.2326367	535.4285047
India	IND	356	IND356	46405.04526	47748.69306	49445.51134	48770.34914	44455.33915	46513.08679	54201.97661	56717.38353	61560.507	60063.79292	59924.85033	67954.70659	74583.86673	78155.95646	82459.64954	93990.65942	103456.6331	106175.8696	117126.2919	131085.7756	137346.2862	143428.1709	141481.3615	148311.7954	155666.737	172003.5406	205981.0496	215069.3745	232189.5007	242277.7917	254646.9554	275232.3391	303440.59	319851.7662	341707.1964	374310.1378	420751.6409	457144.7203	500571.7416	553631.7676	581279.1127	702115.8195
Indonesia	IDN	360	IDN360	2890.178111	3357.752623	4352.554244	5226.933272	6223.616153	6508.781448	7841.549892	7925.611555	9872.440676	10575.97337	13717.54731	16506.53112	18896.29046	21058.12071	20720.66793	22385.91482	27895.62624	28242.56245	27900.34987	30063.57883	33040.52945	42944.22042	42025.37222	48510.23996	60120.33014	65969.66091	70276.997	73801.60627	49511.32239	43712.53352	54744.04213	60938.88032	71151.17988	76429.01702	76082.59648	79344.51593	71539.71312	79992.8882	84363.5654	53725.02349	68740.48978	74349.7869
Iran	IRN	364	IRN364	9411.918298	11970.29366	13501.65316	15493.58442	18634.51145	24896.396	28356.48879	36518.0837	48419.02367	39465.68561	35743.685	31631.79572	36747.19215	41233.79434	45525.6592	49037.57147	44771.10955	47773.60863	48772.3919	49719.02926	51572.07831	60236.54239	63861.5004	73206.55649	74052.21402	69121.56018	75313.18779	77907.60148	81326.17648	77555.86741	80142.46548	89663.34832	89370.58528	94405.80633	105206.423	110876.0191	127207.5664	139352.2762	133233.6726	147789.926	142628.603	163839.001
Iraq	IRQ	368	IRQ368	3699.69472	5567.28816	5228.217751	5791.375266	7074.408731	8853.93479	10015.23048	11037.56603	14566.25911	16558.23929	16692.18178	17006.02242	15481.32567	16210.48551	22357.96	22824.14416	22991.49232	27702.40448	28897.67359	34448.704	27738.2648	14795.524	29029.23632	11942.74336	12253.5328	12144.46576	10759.10144	11108.8024	12050.32432	11799.30208	22810.93392	21051.74992	26061.41904	13265.17072	11716.79472	16067.09332	15690.7752	13955.48064	21218.21352	22423.07552	23696.74528	30356.06816
Ireland	IRL	372	IRL372	3728.09938	5001.083321	4577.680233	4837.546281	5115.036972	4970.081636	4544.994571	4725.367388	6335.210125	6924.200968	5955.130383	5660.173918	4661.392762	4374.162513	4578.331784	4170.055886	4059.294246	4136.277768	4170.261983	4510.06845	5377.323526	5886.656294	5815.662292	4846.704246	5324.860459	5507.146409	6629.679819	8175.842003	7934.566717	9645.725188	9755.224359	8883.254949	10084.20039	11565.35934	12424.16916	15292.4565	15230.36041	11345.14155	12258.62062	6721.668497	6554.158474	5570.714422
Israel	ISR	376	ISR376	3441.425451	3919.292474	4944.430995	4028.43157	5471.128461	6894.476148	5953.861002	5862.844937	5934.727207	5744.684062	5549.595496	5956.653807	6382.340114	6060.807516	6068.842743	5958.045474	6047.529868	6447.363679	6672.459485	6577.69056	7974.405047	9620.503133	9494.28282	11997.48571	12631.52219	16025.72668	17221.48157	14068.76125	19991.86846	19440.29951	17703.54327	14793.30736	14431.62041	13749.81373	12271.54263	13629.46252	13453.48758	14208.50631	13620.06407	15685.96665	16802.73131	17314.48133
Italy	ITA	380	ITA380	106171.4825	101181.1026	105232.1209	110958.7931	108107.8156	103641.0083	107525.8057	109611.2192	109624.2432	114387.1289	122761.7991	121720.0033	118114.4698	116588.4922	112845.1784	112578.7562	110799.8229	119861.2972	125458.9628	129848.4275	132112.218	131873.1679	135742.621	111993.3946	108548.3785	109134.8559	106539.5033	110096.9246	111812.8134	119007.9523	123373.3518	128909.2721	135283.881	143740.7519	151491.9588	144615.128	154832.9252	151957.4578	135383.0544	118649.5694	117387.2559	107512.8667
Jamaica	JAM	388	JAM388	1224.941908	1290.89614	1217.0574	1289.602216	1409.308125	1465.090812	1299.833847	1066.760789	893.4514884	737.9523396	547.0495973	606.1048823	741.2790196	843.1060124	716.5653186	645.4941948	661.7878591	869.9586336	1078.995259	1179.622677	1268.983983	1052.456707	1409.096556	1193.261046	1282.494868	1629.460204	1548.458975	1657.503588	1492.270344	1341.173227	1777.984303	1851.432197	1908.71742	2038.33607	2239.525827	2431.803673	2970.358895	2311.902663	2642.311543	1843.304283	1922.347255	2146.940211
Japan	JPN	392	JPN392	174369.9699	188339.1252	212401.0411	248358.9898	228165.3815	197825.8478	201504.2581	216118.3864	247272.91	248065.0603	249083.6571	235911.1984	222675.4795	220845.6512	225277.7684	214357.8564	228942.7239	238234.6465	256031.2104	258728.714	270156.0573	274616.8185	261132.9399	255702.8699	257820.3793	255214.5068	268879.2729	261807.3879	245545.8374	241908.2739	244777.6172	235283.4572	221974.4025	213809.6467	210517.819	210462.8406	217253.4521	210862.7032	194581.5365	175523.703	166087.9366	164246.0662
Jordan	JOR	400	JOR400	1166.055669	1211.8478	1229.70971	1304.787744	1269.494014	1553.648809	2072.372593	2808.809855	3725.230489	4249.898392	3885.901063	4738.012191	5513.130269	5663.63391	6007.944239	5683.602168	5485.660212	5355.67398	5484.002063	4667.527905	2430.692745	1431.718623	6552.664086	8290.01987	9133.76614	8306.231987	8286.13869	6920.335634	6701.963395	6506.723562	7006.822404	7003.433511	7801.064997	7674.658017	9588.949044	10817.29426	11028.85689	11593.58139	11085.74174	11463.7366	15048.90253	16525.673
Kazakhstan	KAZ	398	KAZ398																					0	0	15495.68	9684.8	4902.1672	6246.513562	2913.782801	2646.745024	12431.88288	8577.218541	5024.075675	7833.37682	8515.582403	10931.64536	15406.47951	18702.27472	22270.2727	33312.87255	22963.93234	20907.08733	22693.51806	24822.13946
Kenya	KEN	404	KEN404	2186.927536	2224.77954	2228.249144	2244.304048	2364.707976	2559.386788	1209.642982	1559.061618	1480.115661	1233.90268	2260.154394	1975.802494	1679.795537	1673.163482	1661.830664	1144.40497	2296.48039	2765.46745	2548.351382	2505.474086	3447.886713	3058.732572	2955.128925	2040.830437	1804.42502	3004.70183	3144.579187	2187.454246	2762.376355	2627.505314	2863.872875	2878.935987	3698.733393	2945.671146	3583.387972	4880.962186	5483.243594	6677.206576	6735.799713	8656.835762	10369.44006	8381.639776
Kiribati	KIR	296	KIR296				8.17953996	82.74780283	4.483532157	2.420367107	5.3363248	2.7311136	0	0	1.246918	2.493836	3.740754	3.7213844	2.2783492	19.86875459	4.7286036	3.1645084	2.6173172	7.7890004	6.8544172	3.3146228	6.8108356	5.2394768	7.9100604	7.8519516	13.897688	12.0890516	15.9000204	12.72873264	9.55744488	6.38615712	3.21486936	0.0435816	37.14884204	67.46154876	97.77425548	128.0869622	158.3996689	8.94560764	3.6124304
Kuwait	KWT	414	KWT414	1925.544798	2229.830357	2025.471702	1866.078323	2596.179833	2924.436929	4947.439895	5624.616347	8432.021446	10448.64272	11579.5767	9788.072379	14102.94014	7941.513928	9671.210337	8867.68258	7285.790527	7814.410774	8311.163177	9246.297026	5475.442279	273.2007725	1999.243799	5662.614416	7205.076085	11367.22587	12669.538	9936.193729	9347.691782	9072.492671	8381.626644	8075.889275	9351.084238	10527.67887	13818.06317	13197.96189	12032.67797	12728.41665	11931.85892	11320.45384	10963.75029	12519.89146
Kyrgyzstan	KGZ	417	KGZ417																					0	0	2663.32	1694.84	144.66176	617.0120464	11.95344	11.95344	1059.738045	1015.668758	1305.956463	1329.116659	1516.720307	1650.244515	1651.61339	1801.412808	1702.592752	2743.566783	3283.856772	2413.63532	2481.162368	2891.979599
Laos	LAO	418	LAO418	354.0127557	170.6909973	109.6454657	91.05804885	66.24230811																			16.9484	24.212	24.212	21.7908	19.3696	193.696	193.696	222.7504	208.2232	532.664	593.194	593.194	605.3	605.3	968.48	968.48	968.48	968.48	968.48
Latvia	LVA	428	LVA428																					466.18416	155.39472	992.38688	774.17376	658.2447799	624.7100938	851.2143603	932.427545	1456.074491	1418.751051	1464.409354	1121.429309	1395.927539	1570.449552	1718.353574	2172.245621	2875.558872	3177.855642	2611.293638	1389.714217	1208.583311	1235.217093
Lebanon	LBN	422	LBN422	2111.923786	2148.455854	2846.099705	3102.565647	3368.12977	3216.545799	3395.116659	2689.554453	2702.312155	4309.325534	3010.923125	5240.86284	3592.500183	3134.907898	2558.458905	1975.400037	1784.139752	1812.990759	1837.217274	1848.684065	1877.535072	1906.386079	3650.932766	7646.280093	8967.87958	9209.796187	10132.92607	10612.83141	10591.94685	7553.498613	6133.942369	6547.518746	6241.661972	6076.733652	7433.96334	7614.816101	10414.1896	7892.139771	8132.838749	10767.57659	12291.79039	13100.83829
Lesotho	LSO	426	LSO426																															0	0	0	0	0	0	0	0	0	0	0	0
Liberia	LBR	430	LBR430	267.6649505	356.4359847	322.2582746	359.0795259	327.1454354	345.5552184	299.2078066	344.0650521	321.7367627	503.3529528	494.4187248	451.6482268	309.9596028	359.1196476	436.4358272	231.10354	235.510124	255.31554	256.986168	205.802	130.59224	16.79584	31.32304	31.32304	36.16544	24.05944	48.27144	28.90184	36.16544	48.27144	183.85864	154.80424	143.90884	72.48344	304.91864	360.60624	387.23944	392.08184	239.54624	182.89016	185.55348	159.1624
Libya	LBY	434	LBY434	1386.454848	1477.177674	3607.809717	5106.739373	7500.246805	7766.283733	8557.774749	10892.39112	10620.88883	10769.17821	10189.14416	12521.72937	14237.50481	19671.67601	18954.68652	17960.79984	5932.098645	7517.151191	7568.840518	7789.250446	7988.488097	7265.495754	7177.621055	7016.461962	8062.85167	9279.945857	10073.4826	7989.983992	9059.234229	9437.537645	9373.563781	9572.565597	10581.60149	11494.99999	11249.16758	12118.80846	14972.32751	15799.51835	17780.71402	22383.34206	24444.79221	8844.75664
Liechtenstein	LIE	438	LIE438																																										
Lithuania	LTU	440	LTU440																					2390.688	3717.51984	4325.09952	2731.98944	1646.21511	1689.248769	1557.788399	2158.913459	2301.281998	2101.736326	1837.557934	1697.300022	2278.523864	2585.904896	3191.856855	3451.948417	4048.267873	4728.043822	4449.850577	2055.787225	3067.35739	3288.361757
Luxembourg	LUX	442	LUX442	155.39472	203.20848	143.44128	191.25504	239.0688	274.92912	274.92912	298.836	346.64976	286.88256	334.69632	358.6032	318.7584	278.9136	239.0688	95.62752	71.72064	11.95344	0	59.7672	23.90688	0	0	0	0	442.27728	382.51008	334.69632	322.74288	370.55664	370.55664	350.4061654	350.981642	688.115068	695.1216234	1180.394003	1233.780509	1801.265916	1157.020186	1833.263047	1494.391633	1619.36251
Macau	MAC	446	MAC446				154.7127624	101.5937166	67.36047637	76.78205804	118.6642613	127.239038	205.1045394	215.6248447	303.5226852	384.175454	409.0095292	256.7735285	161.7263202	214.0544568	242.9476243	335.7272335	657.0341872	430.6784073	485.1857788	556.6436423	720.6053693	1073.787634	450.4907189	423.4437842	371.8451068	247.7851044	123.725102	106.6315462	986.2398313	585.6949819	1274.002609	1151.144391	2694.421103	3637.031671	3548.136323	2566.523213	1092.529267	674.9767609	825.8483041
Macedonia	MKD	807	MKD807																					430.32384	358.6032	1607.9424	1471.15448	1537.300285	1736.562307	1497.407785	1065.994695	1177.937402	1146.580619	936.6037901	902.1613654	1314.297775	1944.355851	2011.762052	1599.152164	1503.36323	1693.382248	1912.374322	2168.403247	1997.440905	2816.224391
Madagascar	MDG	450	MDG450	360.84322	431.1920867	320.8071526	274.7890676	212.5776749	264.3118476	238.8545469	220.8593072	279.727565	279.9545162	312.8080647	441.6430706	198.9488685	212.7100831	192.5053119	248.2877019	255.8444928	294.1910787	272.9277207	337.8590827	428.7140622	400.7052766	481.4530617	428.1454626	473.6294478	400.3700445	362.9108966	492.8024704	449.3216916	390.938659	497.605349	486.4898571	447.091742	1079.293678	1276.048235	950.5137355	1247.734875	1465.929323	2381.055536	1811.339702	1950.771477	1739.263962
Malawi	MWI	454	MWI454	175.3967471	163.3540567	187.7796138	216.2317766	198.5727048	246.9482941	207.4631311	229.2285947	275.5855959	304.81928	296.3355104	245.0130572	187.1509428	201.3631099	180.0478457	175.8469136	224.856844	214.1643987	219.48178	217.1457893	275.6569026	326.4693607	317.0448066	363.3078525	361.1468984	577.4115356	410.0235617	562.3365185	409.5737185	488.7819721	518.3968385	592.723594	528.8878086	737.7968813	589.995548	789.4901164	919.3943775	816.7916231	1212.003495	1122.191048	1091.875973	1236.834299
Malaysia	MYS	458	MYS458	1706.356457	2311.452582	2817.243006	3390.966364	3918.951056	4582.176257	5029.432867	4976.589829	5717.876846	6432.301977	7163.416167	9198.69371	10381.79265	11297.07175	11565.3448	8731.917215	6528.004885	5604.879694	4367.12045	6803.103897	11307.00388	17833.20896	23602.68315	25932.77829	27208.03831	32780.67765	42336.1626	46118.95073	25130.04284	20755.99806	26036.97026	32945.32918	31102.95553	39444.14691	36129.6669	38922.98657	41796.06169	54770.98403	51919.58588	51875.23608	64637.64236	48428.65631
