Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Ethiopia	ETH	231	ETH231	7.6332	8.97015	7.70001435	4.3956425	4.7175582	7.30230445	7.45449375	3.6364875	4.31798125	4.636475	5.49996875	6.4999625	7.27245625	13.141016	16.844637	12.52807235	12.5608594	17.745565	20.32580005	18.72070045	17.123523	14.51903545	15.0010738	17.50162705	23.1812	30.54190285	34.4855	37.7126722	37.88277878	31.90394225	44.00256877	42.97165883	45.47688505	56.40439105	65.68456815	77.49057285	89.70259125	132.0272267	138.8876506	177.516888	123.0469598	154.1299388
Falkland Islands (Malvinas)	FLK	238	FLK238																																										
Faroe Islands	FRO	234	FRO234							1.0035224	0.9538884	0.9892609	0.8989101	1.0126582	0.9674508	1.1009943	0.8654696	1.0123767	0.9639008	1.118621	1.4472665	1.3126826	1.331141	0.79307825	0.6949571	0.56727845	0.33950435	0.225855	0.249515825	0.27317665	0.3094218	0.4972723	0.41745945	0.51149	0.71401525	0.8201245	0.4440132	0.44760415	0.28639575	0.60462415	0.71829815	0.70911245	0.47976675		
Fiji Islands	FJI	242	FJI242	2.4086325	2.68857825	4.0793579	4.0225743	3.6020952	3.1476059	3.061532	3.444607	3.5844436	4.65498035	4.180294	4.99745695	4.8045817	7.0125551	4.85529945	4.5704616	4.49502505	2.78978185	1.93509305	1.9521723	2.38114465	3.1002789	4.85570865	3.8968828	4.6326621	4.419474233	4.006286367	4.5430985	4.179910633	4.366722767	4.3035349	2.9879956	3.43294925	4.9877844	5.8642343	6.5398966	9.2956052	9.990631	6.49776865	6.2766781	7.23306395	5.5082965
Finland	FIN	246	FIN246	93.56366275	88.5644559	91.0726262	100.5432588	111.3147192	103.9354795	91.4261308	84.252124	81.8830651	76.98759515	88.07680205	90.30651525	89.8644106	94.0895386	82.67279545	81.9253015	73.2471385	75.84696235	84.37599185	92.79343285	96.55778285	74.7238075	62.47455715	50.9460916	52.46971365	55.1360511	60.5261214	58.4547432	73.8449226	87.49118445	95.9642474	88.0780934	79.34207235	92.69058775	87.2448148	87.9555275	101.3755899	121.6548392	108.4736927	67.8450344	90.37091955	99.18435545
France	FRA	250	FRA250	1390.082536	1363.490194	1422.762838	1429.180845	1520.892003	1381.843494	1384.294434	1329.606438	1233.353039	1287.137323	1370.345807	1311.419013	1198.895894	1125.168646	1021.176517	1093.192001	1115.177362	1124.139387	1217.134022	1294.112365	1274.252966	1279.121158	1044.88759	1007.743085	1044.760109	992.9116064	1011.77848	1023.430163	1041.397875	1131.284842	1156.080498	1082.78842	1076.517005	1078.983905	1136.186237	1178.423245	1228.096919	1292.87546	1238.519541	1043.043768	1036.662017	1137.168602
French Guiana	GUF	254	GUF254	1.50107805	0.984135	1.0256958	0.8876882	0.7994384	1.1571852	0.72055015	1.143097	1.2699371	1.2444488	7.900436	1.5610224	2.0350132	1.995057	1.8345824	1.9885418	2.1408168	2.397478	3.4748852	5.0296844	4.972462	5.822876	7.7412432	2.0320668	3.0550298	2.9196872						3	3.05	3.1	3.15	3.25	3.25	3.1	3.1	3.1	4.455	3.1
French Polynesia	PYF	258	PYF258				2.401185	2.6058276	3.01607	3.44313	4.0744136	3.8677064	4.8156208	4.6107136	4.26771	4.10615035	5.0228692	5.15136536	5.27986152	5.40835768	5.53685384	5.6653352	5.43288075	5.2004115	4.96794225	4.735473	4.50300375	4.2705345	4.03806525	3.805596	4.5991144	4.78975725	5.5971722	5.4204052	5.9391996	7.0217984	7.0006608	7.39970555	6.5480155	6.49079845	7.0654405	6.3882554	4.8661007	5.18588945	4.76030665
Gabon	GAB	266	GAB266	2.79167315	2.789500292	3.828174283	4.866848275	5.905522267	6.944196258	14.5514904	19.63121387	5.688941333	5.6099306	6.6387734	8.5882503	9.895277675	6.69266215	11.0607342	12.88330625	11.1153783	7.57445035	7.1105224	6.19709445	6.2061665	6.21523855	6.1243106	6.88338265	6.6142693	8.05429985	9.6443304	10.8766834	11.0245758	9.9165651	11.6124659	14.2956502	14.50223855	16.16802375	15.2540733	15.5730372	27.1097448	18.91631078	19.88098997	21.89553975	12.5	10
Gambia	GMB	270	GMB270	0.42892355	0.9002655	0.72256395	0.8607956	0.7024948	0.7868768	0.964888	0.7801718	2.15895	1.4906	1.476573933	1.666805644	1.857037356	2.047269067	2.237500778	2.427732489	2.6179642	2.808195911	2.998427622	3.188659333	3.378891044	3.569122756	3.759354467	3.949586178	4.139817889	4.3300496	3.2498016	1.4112717	3.0549583	1.9826689	0.790438667	0.435671033	1.05461285	3.189327075	4.82646105	3.0550503	2.179665	5.74632825	6.22803615	10.4396256	8.0586363	5.24081285
Georgia	GEO	268	GEO268																							25	15	5	5	7.3166351	9.06197735	13.8287837	17.8825598	18.91507735	16.8216524	18.31722295	19.85810535	24.7211288	18.880343	25.72950085	9.54921785	20.39497525	49.4940739	55.2468819	43.99833915
Germany	DEU	276	DEU276	2280.625351	2458.49984	2578.088434	2463.004934	2202.526209	2135.900711	2270.399447	2216.204906	2323.646789	2396.531398	2293.441547	2127.164684	2022.104886	2073.024458	1982.865412	1826.305648	1893.259886	1864.357151	1896.742118	1977.577149	1872.168794	1831.36553	2088.968925	2111.103203	2351.821018	1990.153786	1830.277738	1961.971101	1935.672723	1850.366003	1784.8668	1558.118285	1460.354623	1479.434188	1381.281941	1289.325428	1403.534868	1330.336497	1317.312829	1230.611942	1212.09736	1348.328863
Ghana	GHA	288	GHA288	41.7305089	48.2313673	38.2695932	44.73378433	48.54247945	75.77191055	62.702291	57.241554	47.8278104	27.9923704	18.1168516	27.2285336	32.9704056	27.80899432	24.71799432	32.99388373	27.31477314	31.63616255	43.31605196	49.25544137	56.30383078	61.60222019	76.8503596	83.77553074	88.90045188	84.57537303	78.1505637	85.31034195	130.6529313	123.6444477	152.4184456	135.4639347	133.9095831	117.3369117	172.7813173	230.725723	251.5152096	218.0080551	199.4676543	179.9204393	226.0678003	276.2601758
Gibraltar	GIB	292	GIB292																																0	0	0	0	0	0	0	0	0	0	0
Greece	GRC	300	GRC300	224.4174279	245.1564499	277.5095606	308.0186383	255.2443836	256.4527196	242.8795917	338.2934348	315.5297005	392.6560029	374.2372916	369.3996206	325.8013551	317.329459	326.2273462	320.5853136	302.7502353	333.3710277	402.4616243	347.3522581	408.9142246	274.2540864	184.0462323	322.0059986	247.7215868	392.3557834	379.6493228	427.7884106	495.7161208	453.903943	521.4005589	515.2589527	574.3116233	563.0322951	596.9052131	556.1338272	618.8465992	530.0388176	496.5769829	342.4510203	279.9714241	296.5094297
Greenland	GRL	304	GRL304							0.0040945	0.3363705	0.33566345	0.4974445	0.4396953	0.4766159	0.47002435	0.51458665	0	0.4880163	0.64872745	0.65923565	0.4695388	0.26733055	0.23076065	0.3466675	0.31340445	0.21276245		0.25458285	0.39789365	0.45829895	0.4759773	0.5136898	0.21488405	0.133278	0.2553797	0.27774615	0.2996667	0.37936785	0.3316291	0.0972717	0.4152917	0.3896376	0.38431965	0.3768352
Grenada	GRD	308	GRD308								0.47415	0.48505	0.5699	0.52625	0.543704688	0.556759375	0.569814063	0.58286875	0.8469156	1.1314	1.2714	1.43995	1.57385	1.44285	1.6653	2.2504054	2.8355108	1.9765004	1.5866622	1.7688602	2.8533078	2.3171516	2.6568722	2.1730744	2.5721724	2.630672	5.5341017	2.67973915	3.47232175	4.0016638	3.8330291	3.61970045	3.2260949	0	0
Guadeloupe	GLP	312	GLP312	4.8538692	4.6696632	5.2220064	5.475275	5.75910325	5.37807685	5.7383186	5.3014394	7.3099485	5.8323936	7.6995235	7.6577714	7.1476832	6.419547	7.85045305	6.8092452	6.31209175	7.82363845	10.5020123	7.4390472	11.2961366	8.13269005	8.9930008	7.4380896	11.2458664	9.6634352																
Guam	GUM	316	GUM316																																										
Guatemala	GTM	320	GTM320	11.18729695	11.4753568	13.3477742	16.31255453	17.59582687	19.11756385	22.9156924	26.45853945	33.41259235	38.5165297	33.06491565	28.572978	28.09269135	24.84136675	21.9336	26.5089058	32.19628195	66.38947055	75.37686328	82.2884098	83.99903055	72.7697848	71.66250345	61.7184377	69.7378097	68.85682665	68.14662535	80.4718542	81.93169205	89.0350251	110.3959501	109.7832659	115.0674964	117.0010814	125.8153718	131.1877723	128.5443891	146.0248717	140.0661869	87.4372583	87.3157503	92.2378873
Guinea	GIN	324	GIN324																										26.6916144	24.7008336	24.63256	31.8599488	31.6024448	26.61141175	23.5889304	31.0719392	33.0107461	34.949553	34.6487801	27.65979715	28.63627205	41.04057515	41.28420576	42.62783637	51.27146698
Guinea-Bissau	GNB	624	GNB624	0.44256165	0.58711385	0.46925195	0.3901513	0.31105065	0.23195	0.46635	0.472804774	0.479259547	0.485714321	0.492169095	0.498623868	0.505078642	0.511533416	0.517988189	0.524442963	0.530897737	0.537352511	0.543807284	0.550262058	0.556716832	0.563171605	0.569626379	0.576081153	0.582535926	0.5879907	0.679275138	0.769559575	0.859844013	0.95012845	1.040412888	1.130697325	1.220981763	1.3112662	0.28305115	1.68699785	0	7.55	14.95	19.05	14.9	
Guyana	GUY	328	GUY328	2.61287375	4.780407	3.500977025	1.90857105	2.001404875	2.6430739	2.63157235	1.233168087	1.770194624	3.853826361	3.137258298	2.420690235	2.267135782	2.113581329	1.960026876	1.806472423	1.65291797	1.499363517	1.345809063	1.19225461	1.038700157	0.885145704	1.051324441	2.040884208	3.030443975	4.020003742	5.009563509	5.999123276	8.137092263	5.9124591	11.54647485	13.9431278	7.97492285	5.80498225	12.54954925	8.51263495	7.7514569	15.1263534	7.5298006	8.9501931	7.6337305	9.8797698
Haiti	HTI	332	HTI332	3.10243335	3.61470895	4.03116295	5.39424635	7.1364612	7.6920625	8.82883525	7.74481295	9.4452388	9.594099367	10.60450833	11.0682854	9.922499979	10.22299996	10.43299994	10.55199991	8.852999893	12.51749987	12.51899985	10.75	10	12.5	10	5	3.75	4.335714286	4.921395021	5.507142857	6.092857143	6.678571429	7.264285714	7.85	10	11	11.25	13.75	12.5	12.5	12.5	14.5	14.5	14.5
Honduras	HND	340	HND340	7.375378	7.2956226	7.35749515	8.42073665	9.39418285	9.92691225	11.24258485	12.52465525	14.64676745	11.8026	22.63026515	13.5748351	13.378944	23.96789422	26.53964963	17.39544815	16.3621832	20.2326013	22.7384701	23.09799355	28.5380596	31.882286	30.9897528	36.41007825	50.70456375	36.14866675	47.31671135	49.26932405	44.57285885	49.2410411	64.29604955	60.45878295	63.0684151	64.82725855	71.9904524	70.3363601	85.400673	91.5465899	91.01058678	90.87458365	89.07399135	85.8078524
Hong Kong	HKG	344	HKG344	45.0985775	65.0921571	66.6050852	81.5700702	94.3186938	85.85200155	119.393672	156.5478753	179.315552	192.4533008	234.4675992	243.9580948	235.979452	221.9329	200.058	228.01915	273.518	280.97275	297.99005	301.65725	278.7266	229.46355	198.30605	200.0472	224.878256	235.9123	280.8081	272.23505	252.9201	236.0431	228.8033	245.5519	246.44035	237.40995	201.7666	185.7181992	129.2813012	140.5270008	141.1513016	118.8495504	132.2290468	161.4433996
Hungary	HUN	348	HUN348	138.8635	135.8635	149	170.591	172.2275	188.3635	215.3635	231.5	238.682	243.3635	233.5	232.2275	218.909	212.591	207.682	184.2725	196.7725	208.091	193.6375	192.85	196.65	135.9174496	127.7753249	127.4274864	145.5749584	151.319067	139.1484804	147.2659672	152.684376	157.7595226	176.155456	176.462448	185.8887936	198.38555	200.852525	206.779735	218.36416	202.467715	194.426055	165.797155	127.3343324	114.83857
Iceland	ISL	352	ISL352	4.3306281	5.92311305	7.12216245	7.9812892	9.37742	11.9756656	8.4854122	8.2699366	7.46633845	7.3117986	6.5667984	6.33498415	6.3753847	6.1453187	5.9194696	5.9349436	5.69105895	6.55337845	6.73169475	5.8760963	5.7174598	5.30982115	5.0079793	4.30920945	4.02342395	4.10682235	4.4137736	5.0672963	6.34529385	6.82782115	7.88829965	6.3587876	4.23092455	7.2780156	8.8321833	11.35869655	15.3623787	16.2363039	12.5525071	8.84467695	8.44383935	8.3417451
India	IND	356	IND356	670.92455	737.47685	774.2456496	738.827025	704.76555	796.6298246	905.5488512	938.4868992	1034.799097	969.3316496	971.6461972	1084.1506	1189.20525	1350.3569	1467.86665	1669.705701	1834.5774	1854.6921	2036.88915	2294.8028	2440.87385	2540.05745	2463.44375	2602.647102	2761.938875	3052.955999	3692.471494	3910.817931	4199.744522	4391.59292	4588.579016	5050.768345	5541.521432	5766.190807	6236.286042	6849.582248	7741.251957	8329.881747	9159.052795	10216.77616	10888.18693	13343.33925
Indonesia	IDN	360	IDN360	59.684828	69.3406704	89.884236	107.9409647	128.52338	134.4123048	161.9351952	163.6711456	203.874952	218.4035472	283.2799296	340.8750024	390.225724	434.8695008	427.9007916	462.2896667	463.5068892	475.8552794	458.9142961	492.2318806	561.6078244	757.2415417	737.7727851	872.4317984	1110.709709	1240.390334	1316.998299	1428.540083	945.190312	829.1427474	1019.679241	1160.444504	1371.831552	1445.7711	1437.6298	1532.391722	1346.283588	1536.647772	1644.926277	980.3687092	1372.652738	1455.658884
Iran	IRN	364	IRN364	126.8760904	145.0018482	182.056515	189.6201904	232.2667588	330.4773798	374.0374753	510.9851581	748.3575977	597.7750373	473.2703593	398.9706037	473.7520433	497.5334829	588.6329225	621.4143621	611.5593017	634.0677413	606.0641809	620.6761205	645.3665601	745.0569997	754.7474393	794.4378789	794.1283185	808.8187581	911.0091977	955.6996373	1037.404573	1009.654681	1085.039908	1192.295351	1363.734314	1483.020914	1567.334135	1572.593671	1758.289507	1950.091868	2026.89423	2213.696591	2370.498953	2867.263298
Iraq	IRQ	368	IRQ368	68.182	93	80.07349725	71.9552566	84.3806528	116.1925077	140.1743284	158.818	230.4545	255.5455	275.591	280.591	280.4545	280.4545	400	400	400	500	526.1645	625	500	250	500	100	100	105.4	80	85	100	100	300	257.5	341.7	96.7	121.5	140.245	150	225	322.65	350	400	500
Ireland	IRL	372	IRL372	51.5631724	76.86406	68.3672475	71.5120742	76.7488124	74.7427498	75.344593	76.1072631	100.9591088	117.3187512	101.749846	93.1902296	75.7735264	75.5194968	69.8617996	65.1332704	61.364844	63.6951728	65.384376	66.4773032	77.9688288	80.5878336	82.8244848	70.2200976	80.5881608	92.0048672	106.05278	117.9876376	126.581804	154.76016	155.7871708	164.9336476	170.726861	186.9968805	219.0987314	236.5151902	248.7108316	233.7938764	207.3858591	98.6215196	75.31558455	64.7818032
Israel	ISR	376	ISR376	71.068591	80.9369832	102.1070336	83.1908056	112.9838192	142.377254	122.9526888	121.0731236	122.5575584	118.6329932	114.6042354	123.0103628	131.8011753	125.1612324	125.3271672	123.039102	124.8870368	133.1439716	137.7924064	135.8353412	164.6787759	198.6722107	196.0656455	247.7590803	260.8525151	330.9459499	355.6393847	290.5328195	344.2262543	338.0196891	305.3631239	257.6065587	249.1499935	250.8684283	222.3155705	249.1236139	232.4065467	238.8649445	229.6752667	258.2676279	283.5514875	292.8853471
Italy	ITA	380	ITA380	1661.565197	1580.972579	1624.887053	1774.251122	1789.677521	1681.141788	1783.336021	1858.245307	1839.753702	1887.507513	2056.00884	2060.907697	1971.639154	1947.284954	1879.609222	1837.573634	1772.943038	1886.262791	1970.756682	2068.808637	2129.381558	2177.517595	2236.443142	1813.883454	1724.47385	1711.653347	1650.240035	1676.638077	1702.281056	1834.575206	1946.447463	2035.343796	2164.51682	2300.897285	2432.332274	2291.882793	2481.49605	2445.894845	2186.148235	1882.386274	1709.031477	1662.174277
Jamaica	JAM	388	JAM388	22.1365	21.2275	20.9369098	20.4602308	21.4511706	20.87518775	18.2030284	16.35205	14.74785	11.53665	7.594333333	8.813879117	11.11165	14.20186875	13.06978438	11.84895	12.6791281	14.7564	18.0858	21.15124643	21.26869287	18.27830305	24.65584495	21.92659025	23.522501	30.9345028	29.26175315	31.5136244	28.1014064	25.7216609	32.76741415	34.2841805	34.9734739	38.63761585	43.2860678	48.4910291	57.39104278	43.54646835	48.3949187	33.37578315	37.22973845	38.65874548
Japan	JPN	392	JPN392	2772.719698	2874.824194	3259.4083	3835.3495	3551.87855	3077.89235	3150.399002	3330.49735	3821.889822	3858.819242	3968.061754	3749.851594	3476.275013	3338.019637	3385.854559	3193.50848	3349.634147	3495.935994	3809.4736	3843.2922	4030.9771	4201.10035	3899.44204	3794.46475	3879.170278	3866.086789	4121.863841	4017.787347	3722.207887	3676.463955	3741.889761	3581.61983	3340.100328	3120.392791	3020.816793	3115.952742	3208.049445	3147.414125	2880.804663	2486.008679	2346.692588	2367.159606
Jordan	JOR	400	JOR400	16.4524693	16.63288535	18.48284715	21.51437435	19.7981285	25.41933605	29.21967191	44.42777662	53.97242213	68.01633884	60.25261076	76.36838987	86.45090098	87.33729369	93.7070692	83.8000646	80.9466292	76.78119735	80.6655374	74.41912575	20.57409435	4.8813527	104.709184	135.156485	154.0617161	137.9597751	136.0637331	111.0676911	103.1022112	100.5514266	116.5564647	116.7333304	132.4646035	129.3604844	167.4112524	190.5560618	196.4061211	210.0429959	201.0367383	210.0769264	285.594987	317.3258988
Kazakhstan	KAZ	398	KAZ398																							320	200	100	124.7997911	55.72899555	50.9549691	247.10265	166.0192	75.8577762	114.61816	116.363856	152.18735	234.7227985	298.8343996	375.4790232	461.5803749	382.3982459	346.3405974	369.4084583	422.0061742
Kenya	KEN	404	KEN404	39.682	39.7725	40.091	39.682	42.909	44.9545	18.0684508	24.29686805	25.8756051	16.34779035	38.5282272	32.16240075	26.85184655	27.2702999	26.1105812	16.72122605	41.0063388	47.48230815	44.72660875	43.84115327	59.35324618	55.0195988	54.85488445	39.6765248	31.79120065	54.80892925	60.8654268	40.8119281	50.42180975	47.348608	51.2012753	50.9775018	69.1001758	55.7292538	68.98097415	91.66291315	103.6068775	127.0290603	128.9796108	165.1948737	203.0302176	161.2397707
Kiribati	KIR	296	KIR296				0.168915	1.708818	0.09258905	0.0499828	0.1102	0.0564	0	0	0.02575	0.0515	0.07725	0.07685	0.04705	0.410308	0.09765	0.06535	0.05405	0.16085	0.14155	0.06845	0.14065	0.1082	0.16335	0.16215	0.287	0.24965	0.32835	0.26286	0.19737	0.13188	0.06639	0.0009	0.76715765	1.393142838	2.019128025	2.645113213	3.2710984	0.184735	0.0746
Kuwait	KWT	414	KWT414	30.87768375	33.4587171	35.1629114	30.390195	43.49266465	47.5561302	86.3708024	95.6649766	147.4692286	180.721424	195.9302144	146.3446832	246.0651872	137.8334976	167.875776	148.8136961	120.3426162	130.5185605	150.650933	173.6650468	110.9129704	5.64184645	40.2371072	107.0641999	135.7084042	222.6480115	251.2698977	193.3427352	183.9049749	176.4939144	158.7710046	145.2986122	172.6199554	194.9429175	264.1266176	221.6990181	206.5214186	218.4205652	215.0539411	201.6873171	198.2706536	230.653245
Kyrgyzstan	KGZ	417	KGZ417																							55	35	2	12.495015	0	0	19.16921785	19.24654465	23.1430312	22.26363825	26.1378256	30.1294704	32.1325349	33.74493325	31.7042085	44.06784535	57.20012498	38.9824046	40.37690005	48.12010405
Laos	LAO	418	LAO418	7.310688	3.5249256	2.2642794	1.8804322	1.3679644																			0.35	0.5	0.5	0.45	0.4	4	4	4.6	4.3	11	12.25	12.25	12.5	12.5	20	20	20	20	20
Latvia	LVA	428	LVA428																							20	15	10.3843148	8.7043948	12.3945176	9.6283534	17.973648	15.47493828	18.39262007	14.2719616	16.4847088	19.5950494	23.14310205	30.04789405	40.8692151	45.3839741	32.69655125	16.6032475	13.1095777	8.7225998
Lebanon	LBN	422	LBN422	43.6131626	44.3675833	58.7745685	64.07082535	69.554968	66.42462	70.112272	55.5417655	55.80522375	88.9915235	62.17832325	108.228623	74.18842275	64.7387225	52.83452225	40.793822	36.84412175	37.4399215	37.94022125	38.177021	38.77282075	39.3686205	69.96442025	145.56022	168.6560198	173.6518195	182.3476193	197.4419438	191.5799696	127.8458296	103.220832	108.3056705	101.2488992	104.754764	133.52335	142.4419648	204.2011862	152.1185448	149.6837145	200.6375737	227.9175449	255.9802027
Lesotho	LSO	426	LSO426																															0	0	0	0	0	0	0	0	0	0	0	0
Liberia	LBR	430	LBR430	5.52752665	7.3607299	6.65492885	7.41532145	6.7558532	7.1360321	6.17891555	7.1052588	6.64415915	10.3947	10.2102	9.32695	6.40095	7.41615	9.0128	4.7725	4.8635	5.2725	5.307	4.25	2.45	0.1	0.4	0.4	0.5	0.25	0.75	0.35	0.5	0.75	3.55	2.95	2.725	1.25	6.05	7.2	7.75	7.85	4.7	3.53	3.585	3.04
Libya	LBY	434	LBY434	25.0275612	30.5050734	71.7892342	94.1037736	154.640124	160.38088	176.7258952	205.1899042	209.4571128	212.5194246	191.9014572	188.2330864	256.9901044	302.3145088	334.656272	337.088604	107.6923064	140.4250948	141.4925268	141.107204	142.7531492	127.8226944	123.5395063	122.6799183	141.8203302	166.4607421	182.6011541	130.441566	152.5225638	156.6321338	160.7417037	164.8512737	183.9608436	201.0954136	198.980943	217.6803731	278.8298032	280.8542333	317.0776	444.9570722	465.5583028	175
Liechtenstein	LIE	438	LIE438																																										
Lithuania	LTU	440	LTU440																							75	50	23.1344736	25.2574056	17.852488	27.5509272	23.0854832	22.66742455	21.65518945	20.23983195	26.0713998	29.456906	35.30543315	39.6891644	51.26315945	60.85786515	52.3975751	23.19963045	38.90564245	44.95068225
Luxembourg	LUX	442	LUX442																														0	0	1.0649712	2.3111028	10.26061515	9.91160795	21.660874	23.0102038	35.3875631	22.2478644	33.6621214	26.29384175	28.7511802
Macau	MAC	446	MAC446				3.1949604	2.0980034	1.3910556	1.5856199	2.4505258	2.6276028	4.2355968	4.45285075	6.26802175	7.933575375	8.4464218	5.3026088	3.3397968	4.4204208	5.0170912	6.9330752	13.5683584	8.893904	10.0195312	11.4952016	14.8811616	22.1746992	9.3030464	8.7445024	7.6789424	5.1169896	2.5550368	2.2020392	20.3667568	12.0951384	26.309322	23.77218715	55.6422663	75.1080388	73.27226835	53.0010576	22.5617311	13.938889	17.0545247
Macedonia	MKD	807	MKD807																							25.8	24.95	24.83487455	26.48132305	24.93674345	16.9533532	22.9061028	22.4436936	18.60117855	14.68086745	21.87533155	35.05117485	32.9049986	26.85272105	26.8493877	30.77345465	34.06159428	38.60827787	34.58404975	43.0997966
Madagascar	MDG	450	MDG450	7.45174335	8.90451195	6.62496185	5.6746462	4.3899239	5.458282	4.9325654	4.5609472	5.7766307	5.78131745	6.45977335	9.12033435	4.10847655	4.39265825	3.9754112	5.1273687	5.28342336	6.07531552	5.63620768	6.97709984	7.125392	6.3001354	7.9676512	6.8668004	7.8060864	6.29321255	5.5196468	7.9551774	7.05725945	5.6047468	7.80751175	7.57796665	6.76435945	19.8199091	23.8830711	15.7171562	20.99971175	25.97390065	46.8688616	36.9192853	39.43926645	35.42369655
Malawi	MWI	454	MWI454	3.62210365	3.37341105	3.8778212	4.46538445	4.100708425	5.0997087	4.28430388	4.73378066	5.69109524	6.29479762	6.1196	5.059744283	3.864838567	4.15833285	3.7181531	3.6314	4.6435	4.4226912	4.5325	4.48425965	4.9520193	6.00134315	5.806717467	6.762091783	6.7174661	11.18352915	7.726814013	10.87221623	7.717524338	9.3532474	9.71797205	11.2528877	9.9346202	14.2487841	11.19655105	15.5631463	18.2457884	15.88009795	24.22252615	22.35967075	21.73363665	24.727159
Malaysia	MYS	458	MYS458	35.2378254	47.7336152	58.1786512	70.0265646	80.9299326	94.6261411	103.8624002	102.771143	118.0793996	132.8329336	147.931112	189.9614594	214.3935372	233.2948899	238.8349744	180.3220968	134.8092864	115.7459048	90.1850415	140.4903333	233.4999975	368.2721164	487.4170485	535.5356496	561.8709383	676.95105	874.2805758	952.398619	518.9584265	428.6303912	537.6873092	680.3512552	642.30455	814.5578	746.1107489	803.7953612	863.1269967	957.7826936	912.2285801	920.199298	1334.826581	1000.096157
Maldives	MDV	462	MDV462																										3.875324	4.3900352	3.6557096	4.5806264	4.7132028	4.9585644	5.2569952	5.16141445	5.3583399	6.9013719	7.88923015	10.1549794	11.8379309	13.37888295	8.4485386	8.4619457	8.35741535
Mali	MLI	466	MLI466	0.182829	0.9193881	0.49455505	0.337476475	0.1803979	1.106217425	1.19431265	2.941576875	2.1400794	0.9401726	1.66240015	2.15223255	2.64206495	3.5291292	4.41619345	5.3032577	6.19032195	7.0773862	6.85655005	6.6357139	7.96806255	9.463981867	10.95990118	12.4558205	13.95173982	15.44765913	16.94357845	16.1739967	19.74971095	16.9632284	25.7152598	29.96815355	27.89951845	32.12634625	40.15821045	36.1964064	36.4182043	43.47809335	53.99980733	61.65253932	69.3052713	75.31263395
Malta	MLT	470	MLT470	7.3712888	7.3078364	6.6197552	6.7619048	5.7231032	6.635943869	7.412284538	7.415625206	8.101465875	8.422806544	8.835647213	9.566487881	11.06982855	10.3916111	11.6926312	10.3172504	9.142	9.0402	10.3882	11.3307504	11.7488752	12.167	12.1922496	11.910078	11.3769064	12.1348548	12.9418032	11.3998712	12.636386	11.46188365	12.8463504	13.05679675	13.7600037	13.7880146	14.432618	15.77060235	19.758554	17.9714312	19.2595339	16.65460515	15.18428435	13.2489661
Marshall Islands	MHL	584	MHL584																																										
Martinique	MTQ	474	MTQ474	4.7538136	5.2783408	2.9229078	5.54676475	5.3252968	3.553197	5.3997782	5.2795064	5.2448512	1.27936075	0.093764	6.1261308	5.9186298	5.860306	4.7743917	5.5067286	5.7494309	10.3119291	8.4746434	9.0981566	10.8853494	10.809281	11.4510606	9.0237004	9.3409945							31	27.5	30	29	29	29	28	28	28	22.05	21.55
Mauritania	MRT	478	MRT478	1.6398125	1.0856672	1.607915	1.933979739	2.260044478	2.586109217	2.912173957	3.238238696	3.564303435	3.890368174	4.216432913	7.542497652	4.868562391	5.19462713	5.52069187	5.846756609	6.172821348	10.49888609	11.31545083	11.65101557	11.9770803	13.05314504	14.22920978	29.45527452	30.03133926	15.106154	15.8181976	15.08499119	16.35178478	16.61857836	17.88537195	23.62563445	29.2085196	26.83162925	39.61656345	27.82403515	36.1744555	50.2970073	31.0208744	40.90129005	55.4075284	55.90086295
Mauritius	MUS	480	MUS480	3.24735	4.10955	4.6643	6.5634	7.5561	9.6845114	11.0460798	12.2633852	14.7319494	14.80120688	14.87023936	14.93927184	15.00830432	15.0773368	15.14636928	15.21540176	15.28443424	15.35346672	15.4224992	19.7578496	21.6718408	23.585832	25.4998232	27.4137144	28.025084	29.0330208	30.0407552	29.652608	32.2786996	29.2233759	32.65597115	31.2211701	35.3115631	32.3538219	35.76434005	33.736574	34.73583015	30.43173785	39.2496258	30.77039225	33.6870111	34.1433832
Mayotte	MYT	175	MYT175																															3.0047448	2.2259929	2.44404535	3.2259804	3.5907298	3.9371962	4.5068612	3.93491985		4.7753403		
Mexico	MEX	484	MEX484	355.0185131	361.0178109	417.7480728	484.9282836	526.2712596	576.2761184	614.4947424	594.4325714	656.8405008	751.4797912	814.884004	928.754608	963.864072	758.6443641	731.50065	805.9974111	804.0857964	901.5410318	903.0507106	920.4609677	1089.818844	1199.099927	1284.65241	1313.635165	1438.200388	1028.241883	955.0223298	1123.130852	1220.797175	1311.8063	1533.89985	1461.032454	1541.223662	1579.430238	1658.699852	1776.379179	1898.967466	1912.749798	1745.829496	1706.216549	1683.703632	1657.325694
Micronesia	FSM	583	FSM583																																		0.66614225	0.84075635	0.7573277	0.8118874		0.00102335	0.0004034		
Moldova	MDA	498	MDA498																							35	5	4.63041165	4.6778741	2.09220365	6.1	3.62930025	4.39032625	13.2276852	10.70303345	16.7746456	19.2451747	31.061608	43.5355188	44.17344665	35.8851248	39.1529755	40.867977	49.281543	51.5017269
Monaco	MCO	492	MCO492																																										
