alphanumiso;CCC_Code;material_id;year;unit;value;source
MOZ508;A.3.4.3;Nm.gem;2014;t;157.46300000000002;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.4.3;Nm.gem;2015;t;157.46300000000002;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.4.3;Nm.gem;2016;t;157.46300000000002;usgs
MOZ508;A.3.4.3;Nm.gem;2017;t;157.46300000000002;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.4.3;Nm.gem;2018;t;157.46300000000002;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.4.3;Nm.gem;2019;t;157.46300000000002;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.4.3;Nm.gem;2020;t;157.46300000000002;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.6;M.gya;2011;t;63834.5091865;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.6;M.gya;2012;t;63834.5091865;estimation based on consumption of cement
MOZ508;A.3.6;M.gya;2013;t;48464.875775;estimation based on consumption of cement
MOZ508;A.3.6;M.gya;2014;t;90283.18145;estimation based on consumption of cement
MOZ508;A.3.6;M.gya;2015;t;102304.15000000001;estimation based on consumption of cement
MOZ508;A.3.6;M.gya;2016;t;122300;estimation based on consumption of cement
MOZ508;A.3.6;M.gya;2017;t;117352.25595;estimation based on consumption of cement
MOZ508;A.3.6;M.gya;2018;t;119667.83615000002;estimation based on consumption of cement
MOZ508;A.3.7.1;M.coc;2011;t;388113.81585391995;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.7.1;M.coc;2012;t;388113.81585391995;estimation based on consumption of cement and production of bricks and tiles
MOZ508;A.3.7.1;M.coc;2013;t;294666.44471199997;estimation based on consumption of cement and production of bricks and tiles
MOZ508;A.3.7.1;M.coc;2014;t;548921.7432159999;estimation based on consumption of cement and production of bricks and tiles
MOZ508;A.3.7.1;M.coc;2015;t;622009.232;estimation based on consumption of cement and production of bricks and tiles
MOZ508;A.3.7.1;M.coc;2016;t;743584;estimation based on consumption of cement and production of bricks and tiles
MOZ508;A.3.7.1;M.coc;2017;t;713501.716176;estimation based on consumption of cement and production of bricks and tiles
MOZ508;A.3.7.1;M.coc;2018;t;727580.4437920001;estimation based on consumption of cement and production of bricks and tiles
MOZ508;A.3.7.2;M.ben;2011;t;322;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.7.2;M.ben;2012;t;322;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.7.2;M.ben;2013;t;322;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.7.2;M.ben;2014;t;322;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.7.2;M.ben;2015;t;322;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.7.2;M.ben;2016;t;322;wmd
MOZ508;A.3.7.2;M.ben;2017;t;285;wmd
MOZ508;A.3.7.2;M.ben;2018;t;1091;wmd
MOZ508;A.3.7.2;M.ben;2019;t;77734;wmd
MOZ508;A.3.7.2;M.ben;2020;t;80189;wmd
MOZ508;A.3.8.2;M.sag;2011;t;8248990.3664198;own estimation - gap filled by values of preceding or consecutive years
MOZ508;A.3.8.2;M.sag;2012;t;8248990.3664198;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2013;t;6632104.93153;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2014;t;12564990.688539999;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2015;t;12960556.58;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2016;t;15064120;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2017;t;13821094.272242;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2018;t;14617381.811980002;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2019;t;14721037.803979998;estimation based on consumption of cement and bitumen
MOZ508;A.3.8.2;M.sag;2020;t;14875376.025980001;estimation based on consumption of cement and bitumen
MOZ508;A.4.1.1.2;F.sbc;2016;t;1643423.7128836364;eia
MOZ508;A.4.1.1.2;F.sbc;2017;t;7859738.8044;eia
MOZ508;A.4.1.1.2;F.sbc;2018;t;7407569.793320929;eia
MOZ508;A.4.1.1.2;F.sbc;2019;t;4931783.092428192;eia
MOZ508;A.4.1.1.2;F.sbc;2020;t;3180698.7199051683;eia
MOZ508;A.4.1.1.2;F.sbc;2021;t;5365928.87888904;eia
MOZ508;A.4.1.2.1;F.ant;2016;t;3268.357140967128;eia
MOZ508;A.4.1.2.1;F.ant;2017;t;2999.175984;eia
MOZ508;A.4.1.2.1;F.ant;2018;t;0;eia
MOZ508;A.4.1.2.1;F.ant;2019;t;0;eia
MOZ508;A.4.1.2.1;F.ant;2020;t;0;eia
MOZ508;A.4.1.2.1;F.ant;2021;t;0;eia
MOZ508;A.4.1.2.2;F.coc;2016;t;5227179.8866084535;eia
MOZ508;A.4.1.2.2;F.coc;2017;t;4827075.4556640005;eia
MOZ508;A.4.1.2.2;F.coc;2018;t;3556352.8460386386;eia
MOZ508;A.4.1.2.2;F.coc;2019;t;3165994.063045538;eia
MOZ508;A.4.1.2.2;F.coc;2020;t;1572237.6848353227;eia
MOZ508;A.4.1.2.2;F.coc;2021;t;2841094.283291581;eia
MOZ508;A.4.1.2.3;F.obc;2016;t;235105.49850194735;eia
MOZ508;A.4.1.2.3;F.obc;2017;t;2405037.5949600004;eia
MOZ508;A.4.1.2.3;F.obc;2018;t;5131782.964777362;eia
MOZ508;A.4.1.2.3;F.obc;2019;t;2780340.888609406;eia
MOZ508;A.4.1.2.3;F.obc;2020;t;2696335.0404504696;eia
MOZ508;A.4.1.2.3;F.obc;2021;t;2402560.684241555;eia
MOZ508;A.4.2.1;F.cro;2016;t;49000;unsd
MOZ508;A.4.2.2;F.nag;2016;t;3496050;unsd
MOZ508;A.4.2.2;F.nag;2017;t;3450418.5779999997;unsd
MOZ508;A.4.2.2;F.nag;2018;t;3454022.178;unsd
MOZ508;A.4.2.2;F.nag;2019;t;3427388.2079999996;unsd
MOZ508;A.4.2.3;F.ngl;2016;t;11000;iea
MOZ508;A.4.2.3;F.ngl;2017;t;9081;iea
MOZ508;A.4.2.3;F.ngl;2018;t;8431;iea
MOZ508;A.4.2.3;F.ngl;2019;t;7309;iea
MOZ508;A.4.2.3;F.ngl;2020;t;6248;iea
MOZ508;A.4.2.3;F.ngl;2021;t;6248;iea
MRT478;A.2.1.Fe;O.Fe;2016;t;13268061;bgs
MRT478;A.2.1.Fe;O.Fe;2017;t;11813000;bgs
MRT478;A.2.1.Fe;O.Fe;2018;t;10710305;bgs
MRT478;A.2.1.Fe;O.Fe;2019;t;12196491;bgs
MRT478;A.2.1.Fe;O.Fe;2020;t;12515312;bgs
MRT478;A.2.2.Au;AO.Au;2016;t;4511532.072777722;own estimation based on wmd
MRT478;A.2.2.Au;AO.Au;2017;t;5788832.403157222;own estimation based on wmd
MRT478;A.2.2.Au;AO.Au;2018;t;5910133.994807113;own estimation based on wmd
MRT478;A.2.2.Au;AO.Au;2019;t;8711821.979341583;own estimation based on wmd
MRT478;A.2.2.Au;AO.Au;2020;t;9099693.142645366;own estimation based on wmd
MRT478;A.2.2.Cu;AO.Cu;2016;t;2189937.719014638;own estimation based on wmd
MRT478;A.2.2.Cu;AO.Cu;2017;t;1924884.3317856826;own estimation based on wmd
MRT478;A.2.2.Cu;AO.Cu;2018;t;1884840.2914597883;own estimation based on wmd
MRT478;A.2.2.Cu;AO.Cu;2019;t;1987347.354073225;own estimation based on wmd
MRT478;A.2.2.Cu;AO.Cu;2020;t;1913175.9683416747;own estimation based on wmd
MRT478;A.3.2.3;M.lim;2011;t;766080;own estimation - gap filled by values of preceding or consecutive years
MRT478;A.3.2.3;M.lim;2012;t;766080;estimation based on consumption of cement
MRT478;A.3.2.3;M.lim;2013;t;839040;estimation based on consumption of cement
MRT478;A.3.2.3;M.lim;2014;t;1057920;estimation based on consumption of cement
MRT478;A.3.2.3;M.lim;2015;t;1045760;estimation based on consumption of cement
MRT478;A.3.2.3;M.lim;2016;t;766080;estimation based on consumption of cement
MRT478;A.3.2.3;M.lim;2017;t;1765520.575488;estimation based on consumption of cement
MRT478;A.3.2.3;M.lim;2018;t;1903662.212608;estimation based on consumption of cement
MRT478;A.3.6;M.gya;2011;t;31500;own estimation - gap filled by values of preceding or consecutive years
MRT478;A.3.6;M.gya;2012;t;31500;estimation based on consumption of cement
MRT478;A.3.6;M.gya;2013;t;34500;estimation based on consumption of cement
MRT478;A.3.6;M.gya;2014;t;43500;estimation based on consumption of cement
MRT478;A.3.6;M.gya;2015;t;43000;estimation based on consumption of cement
MRT478;A.3.6;M.gya;2016;t;60000;wmd
MRT478;A.3.6;M.gya;2017;t;80000;wmd
MRT478;A.3.6;M.gya;2018;t;130000;wmd
MRT478;A.3.6;M.gya;2019;t;130000;wmd
MRT478;A.3.6;M.gya;2020;t;120000;wmd
MRT478;A.3.7.1;M.coc;2011;t;191520;own estimation - gap filled by values of preceding or consecutive years
MRT478;A.3.7.1;M.coc;2012;t;191520;estimation based on consumption of cement and production of bricks and tiles
MRT478;A.3.7.1;M.coc;2013;t;209760;estimation based on consumption of cement and production of bricks and tiles
MRT478;A.3.7.1;M.coc;2014;t;264480;estimation based on consumption of cement and production of bricks and tiles
MRT478;A.3.7.1;M.coc;2015;t;261440;estimation based on consumption of cement and production of bricks and tiles
MRT478;A.3.7.1;M.coc;2016;t;191520;estimation based on consumption of cement and production of bricks and tiles
MRT478;A.3.7.1;M.coc;2017;t;441380.143872;estimation based on consumption of cement and production of bricks and tiles
MRT478;A.3.7.1;M.coc;2018;t;475915.553152;estimation based on consumption of cement and production of bricks and tiles
MRT478;A.3.8.2;M.sag;2011;t;3313800;own estimation - gap filled by values of preceding or consecutive years
MRT478;A.3.8.2;M.sag;2012;t;3313800;estimation based on consumption of cement and bitumen
MRT478;A.3.8.2;M.sag;2013;t;3629400;estimation based on consumption of cement and bitumen
MRT478;A.3.8.2;M.sag;2014;t;4576200;estimation based on consumption of cement and bitumen
MRT478;A.3.8.2;M.sag;2015;t;4523600;estimation based on consumption of cement and bitumen
MRT478;A.3.8.2;M.sag;2016;t;3313800;estimation based on consumption of cement and bitumen
MRT478;A.3.8.2;M.sag;2017;t;7636960.50468;estimation based on consumption of cement and bitumen
MRT478;A.3.8.2;M.sag;2018;t;8234344.68288;estimation based on consumption of cement and bitumen
MRT478;A.4.2.1;F.cro;2016;t;236200;unsd
MRT478;A.4.2.1;F.cro;2017;t;87200;unsd
MRT478;A.4.2.1;F.cro;2018;t;0;unsd
MTQ474;A.3.2.3;M.lim;2011;t;182400;own estimation - gap filled by values of preceding or consecutive years
MTQ474;A.3.2.3;M.lim;2012;t;182400;estimation based on consumption of cement
MTQ474;A.3.2.3;M.lim;2013;t;182400;estimation based on consumption of cement
MTQ474;A.3.2.3;M.lim;2014;t;182400;estimation based on consumption of cement
MTQ474;A.3.2.3;M.lim;2015;t;182400;estimation based on consumption of cement
MTQ474;A.3.2.3;M.lim;2016;t;182400;estimation based on consumption of cement
MTQ474;A.3.2.3;M.lim;2017;t;182400;estimation based on consumption of cement
MTQ474;A.3.2.3;M.lim;2018;t;182400;estimation based on consumption of cement
MTQ474;A.3.6;M.gya;2011;t;7500;own estimation - gap filled by values of preceding or consecutive years
MTQ474;A.3.6;M.gya;2012;t;7500;estimation based on consumption of cement
MTQ474;A.3.6;M.gya;2013;t;7500;estimation based on consumption of cement
MTQ474;A.3.6;M.gya;2014;t;7500;estimation based on consumption of cement
MTQ474;A.3.6;M.gya;2015;t;7500;estimation based on consumption of cement
MTQ474;A.3.6;M.gya;2016;t;7500;estimation based on consumption of cement
MTQ474;A.3.6;M.gya;2017;t;7500;estimation based on consumption of cement
MTQ474;A.3.6;M.gya;2018;t;7500;estimation based on consumption of cement
MTQ474;A.3.7.1;M.coc;2011;t;45600;own estimation - gap filled by values of preceding or consecutive years
MTQ474;A.3.7.1;M.coc;2012;t;45600;estimation based on consumption of cement and production of bricks and tiles
MTQ474;A.3.7.1;M.coc;2013;t;45600;estimation based on consumption of cement and production of bricks and tiles
MTQ474;A.3.7.1;M.coc;2014;t;45600;estimation based on consumption of cement and production of bricks and tiles
MTQ474;A.3.7.1;M.coc;2015;t;45600;estimation based on consumption of cement and production of bricks and tiles
MTQ474;A.3.7.1;M.coc;2016;t;45600;estimation based on consumption of cement and production of bricks and tiles
MTQ474;A.3.7.1;M.coc;2017;t;45600;estimation based on consumption of cement and production of bricks and tiles
MTQ474;A.3.7.1;M.coc;2018;t;45600;estimation based on consumption of cement and production of bricks and tiles
MTQ474;A.3.8.2;M.sag;2011;t;789000;own estimation - gap filled by values of preceding or consecutive years
MTQ474;A.3.8.2;M.sag;2012;t;789000;estimation based on consumption of cement and bitumen
MTQ474;A.3.8.2;M.sag;2013;t;789000;estimation based on consumption of cement and bitumen
MTQ474;A.3.8.2;M.sag;2014;t;789000;estimation based on consumption of cement and bitumen
MTQ474;A.3.8.2;M.sag;2015;t;789000;estimation based on consumption of cement and bitumen
MTQ474;A.3.8.2;M.sag;2016;t;789000;estimation based on consumption of cement and bitumen
MTQ474;A.3.8.2;M.sag;2017;t;789000;estimation based on consumption of cement and bitumen
MTQ474;A.3.8.2;M.sag;2018;t;789000;estimation based on consumption of cement and bitumen
MUS480;A.3.2.3;M.lim;2011;t;701289.18528;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.2.3;M.lim;2012;t;701289.18528;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.2.3;M.lim;2013;t;701289.18528;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.2.3;M.lim;2014;t;701289.18528;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.2.3;M.lim;2015;t;701289.18528;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.2.3;M.lim;2016;t;701289.18528;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.2.3;M.lim;2017;t;701289.18528;estimation based on consumption of cement
MUS480;A.3.2.3;M.lim;2018;t;774594.6751999999;estimation based on consumption of cement
MUS480;A.3.6;M.gya;2011;t;28835.904;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.6;M.gya;2012;t;28835.904;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.6;M.gya;2013;t;28835.904;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.6;M.gya;2014;t;28835.904;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.6;M.gya;2015;t;28835.904;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.6;M.gya;2016;t;28835.904;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.6;M.gya;2017;t;28835.904;estimation based on consumption of cement
MUS480;A.3.6;M.gya;2018;t;31850.11;estimation based on consumption of cement
MUS480;A.3.7.1;M.coc;2011;t;175322.29632;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.7.1;M.coc;2012;t;175322.29632;estimation based on consumption of cement and production of bricks and tiles
MUS480;A.3.7.1;M.coc;2013;t;175322.29632;estimation based on consumption of cement and production of bricks and tiles
MUS480;A.3.7.1;M.coc;2014;t;175322.29632;estimation based on consumption of cement and production of bricks and tiles
MUS480;A.3.7.1;M.coc;2015;t;175322.29632;estimation based on consumption of cement and production of bricks and tiles
MUS480;A.3.7.1;M.coc;2016;t;175322.29632;estimation based on consumption of cement and production of bricks and tiles
MUS480;A.3.7.1;M.coc;2017;t;175322.29632;estimation based on consumption of cement and production of bricks and tiles
MUS480;A.3.7.1;M.coc;2018;t;193648.66879999998;estimation based on consumption of cement and production of bricks and tiles
MUS480;A.3.8.2;M.sag;2011;t;3595857.1007999997;own estimation - gap filled by values of preceding or consecutive years
MUS480;A.3.8.2;M.sag;2012;t;3595857.1007999997;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2013;t;3544737.1007999997;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2014;t;3391377.1007999997;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2015;t;3238017.1007999997;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2016;t;3340257.1007999997;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2017;t;3094000.4888;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2018;t;3774136.454;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2019;t;3936097.9319999996;estimation based on consumption of cement and bitumen
MUS480;A.3.8.2;M.sag;2020;t;3801543.238;estimation based on consumption of cement and bitumen
MWI454;A.2.1.Fe;O.Fe;2016;t;3800;bgs
MWI454;A.2.1.Fe;O.Fe;2017;t;5000;bgs
MWI454;A.2.1.Fe;O.Fe;2018;t;2563;bgs
MWI454;A.2.1.Fe;O.Fe;2019;t;3000;bgs
MWI454;A.2.1.Fe;O.Fe;2020;t;5018;bgs
MWI454;A.3.2.3;M.lim;2011;t;244.6581664;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.2.3;M.lim;2012;t;244.6581664;estimation based on consumption of cement
MWI454;A.3.2.3;M.lim;2013;t;246.1426592;estimation based on consumption of cement
MWI454;A.3.2.3;M.lim;2014;t;290.8619104;estimation based on consumption of cement
MWI454;A.3.2.3;M.lim;2015;t;327.443620288;estimation based on consumption of cement
MWI454;A.3.2.3;M.lim;2016;t;510720;estimation based on consumption of cement
MWI454;A.3.2.3;M.lim;2017;t;629183.317056;estimation based on consumption of cement
MWI454;A.3.2.3;M.lim;2018;t;280920.1376;estimation based on consumption of cement
MWI454;A.3.4.1;O.P;2011;t;2500;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.1;O.P;2012;t;2500;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.1;O.P;2013;t;2500;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.1;O.P;2014;t;2500;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.1;O.P;2015;t;2500;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.1;O.P;2016;t;2500;bgs
MWI454;A.3.4.1;O.P;2017;t;1000;bgs
MWI454;A.3.4.1;O.P;2018;t;1594;bgs
MWI454;A.3.4.1;O.P;2019;t;1753;bgs
MWI454;A.3.4.1;O.P;2020;t;0;bgs
MWI454;A.3.4.3;Nm.gem;2011;t;110.12;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.3;Nm.gem;2012;t;110.12;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.3;Nm.gem;2013;t;110.12;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.3;Nm.gem;2014;t;110.12;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.3;Nm.gem;2015;t;110.12;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.4.3;Nm.gem;2016;t;110.12;usgs
MWI454;A.3.4.3;Nm.gem;2017;t;90.944;usgs
MWI454;A.3.4.3;Nm.gem;2018;t;1165.7930000000001;usgs
MWI454;A.3.6;M.gya;2011;t;10.059957500000001;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.6;M.gya;2012;t;10.059957500000001;estimation based on consumption of cement
MWI454;A.3.6;M.gya;2013;t;10.120997500000001;estimation based on consumption of cement
MWI454;A.3.6;M.gya;2014;t;11.959782500000001;estimation based on consumption of cement
MWI454;A.3.6;M.gya;2015;t;13.463964650000001;estimation based on consumption of cement
MWI454;A.3.6;M.gya;2016;t;21000;estimation based on consumption of cement
MWI454;A.3.6;M.gya;2017;t;25871.024550000002;estimation based on consumption of cement
MWI454;A.3.6;M.gya;2018;t;11550.9925;estimation based on consumption of cement
MWI454;A.3.7.1;M.coc;2011;t;61.1645416;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.7.1;M.coc;2012;t;61.1645416;estimation based on consumption of cement and production of bricks and tiles
MWI454;A.3.7.1;M.coc;2013;t;61.5356648;estimation based on consumption of cement and production of bricks and tiles
MWI454;A.3.7.1;M.coc;2014;t;72.7154776;estimation based on consumption of cement and production of bricks and tiles
MWI454;A.3.7.1;M.coc;2015;t;81.860905072;estimation based on consumption of cement and production of bricks and tiles
MWI454;A.3.7.1;M.coc;2016;t;1600000;usgs
MWI454;A.3.7.1;M.coc;2017;t;1700000;usgs
MWI454;A.3.7.1;M.coc;2018;t;1800000;usgs
MWI454;A.3.8.2;M.crs;2011;t;2679321;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.crs;2012;t;2679321;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.crs;2013;t;2679321;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.crs;2014;t;2679321;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.crs;2015;t;2679321;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.crs;2016;t;2679321;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.crs;2017;t;2679321;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.crs;2018;t;2679321;usgs
MWI454;A.3.8.2;M.sag;2011;t;1058.307529;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.3.8.2;M.sag;2012;t;1058.307529;estimation based on consumption of cement and bitumen
MWI454;A.3.8.2;M.sag;2013;t;1064.7289369999999;estimation based on consumption of cement and bitumen
MWI454;A.3.8.2;M.sag;2014;t;1258.169119;estimation based on consumption of cement and bitumen
MWI454;A.3.8.2;M.sag;2015;t;1416.40908118;estimation based on consumption of cement and bitumen
MWI454;A.3.8.2;M.sag;2016;t;2209200;estimation based on consumption of cement and bitumen
MWI454;A.3.8.2;M.sag;2017;t;2721576.95566;estimation based on consumption of cement and bitumen
MWI454;A.3.8.2;M.sag;2018;t;2721576.95566;own estimation - gap filled by values of preceding or consecutive years
MWI454;A.4.1.2.3;F.obc;2016;t;43300.676865600006;eia
MWI454;A.4.1.2.3;F.obc;2017;t;60000.93792;eia
MWI454;A.4.1.2.3;F.obc;2018;t;49800.7784736;eia
MWI454;A.4.1.2.3;F.obc;2019;t;47140.73689248;eia
MWI454;A.4.1.2.3;F.obc;2020;t;47517.75653813758;eia
MYS458;A.2.1.Fe;O.Fe;2016;t;1914232;bgs
MYS458;A.2.1.Fe;O.Fe;2017;t;3919632;bgs
MYS458;A.2.1.Fe;O.Fe;2018;t;3353634;bgs
MYS458;A.2.1.Fe;O.Fe;2019;t;4160462;bgs
MYS458;A.2.1.Fe;O.Fe;2020;t;5371411;bgs
MYS458;A.2.2.Ag;AO.Ag;2016;t;22455.06403075119;own estimation based on wmd
MYS458;A.2.2.Ag;AO.Ag;2017;t;29403.178983121066;own estimation based on wmd
MYS458;A.2.2.Ag;AO.Ag;2018;t;32378.749000212923;own estimation based on wmd
MYS458;A.2.2.Ag;AO.Ag;2019;t;14435.619531335346;own estimation based on wmd
MYS458;A.2.2.Ag;AO.Ag;2020;t;8426.666991313086;own estimation based on wmd
MYS458;A.2.2.Al;O.Al;2016;t;342924;bgs
MYS458;A.2.2.Al;O.Al;2017;t;189131;bgs
MYS458;A.2.2.Al;O.Al;2018;t;589684;bgs
MYS458;A.2.2.Al;O.Al;2019;t;900561;bgs
MYS458;A.2.2.Al;O.Al;2020;t;594714;bgs
MYS458;A.2.2.Au;AO.Au;2016;t;2007945.1438836397;own estimation based on wmd
MYS458;A.2.2.Au;AO.Au;2017;t;1902717.3710564729;own estimation based on wmd
MYS458;A.2.2.Au;AO.Au;2018;t;2676923.658745892;own estimation based on wmd
MYS458;A.2.2.Au;AO.Au;2019;t;2840363.1886415235;own estimation based on wmd
MYS458;A.2.2.Au;AO.Au;2020;t;1549070.6890590324;own estimation based on wmd
MYS458;A.2.2.Mn;O.Mn;2016;t;700717;bgs
MYS458;A.2.2.Mn;O.Mn;2017;t;1226106;bgs
MYS458;A.2.2.Mn;O.Mn;2018;t;1262725;bgs
MYS458;A.2.2.Mn;O.Mn;2019;t;1130749;bgs
MYS458;A.2.2.Mn;O.Mn;2020;t;869864;bgs
MYS458;A.2.2.nec;AO.rem;2016;t;22600;own estimation based on wmd
MYS458;A.2.2.nec;AO.rem;2017;t;3600;own estimation based on wmd
MYS458;A.2.2.nec;AO.rem;2018;t;19800;own estimation based on wmd
MYS458;A.2.2.nec;AO.rem;2019;t;1400;own estimation based on wmd
MYS458;A.2.2.nec;AO.rem;2020;t;1400;own estimation based on wmd
MYS458;A.2.2.nec;AO.Ta;2016;t;48086.65833996611;own estimation based on wmd
MYS458;A.2.2.nec;AO.Ta;2017;t;36033.24128126039;own estimation based on wmd
MYS458;A.2.2.nec;AO.Ta;2018;t;162002.85516404625;own estimation based on wmd
MYS458;A.2.2.nec;AO.Ta;2019;t;11991.33598902236;own estimation based on wmd
MYS458;A.2.2.nec;AO.Ta;2020;t;11986.732117646758;own estimation based on wmd
MYS458;A.2.2.nec;Me.Mg;2016;t;400;bgs
MYS458;A.2.2.nec;Me.Mg;2017;t;30;bgs
MYS458;A.2.2.nec;Me.Mg;2018;t;0;bgs
MYS458;A.2.2.nec;Me.Mg;2019;t;0;bgs
MYS458;A.2.2.nec;Me.Mg;2020;t;0;bgs
MYS458;A.2.2.nec;O.Zr;2016;t;653;wmd
MYS458;A.2.2.nec;O.Zr;2017;t;1595;wmd
MYS458;A.2.2.nec;O.Zr;2018;t;509;wmd
MYS458;A.2.2.nec;O.Zr;2019;t;449;wmd
MYS458;A.2.2.nec;O.Zr;2020;t;450;wmd
MYS458;A.2.2.Sn;AO.Sn;2016;t;292195.7963947125;own estimation based on wmd
MYS458;A.2.2.Sn;AO.Sn;2017;t;339578.917740768;own estimation based on wmd
MYS458;A.2.2.Sn;AO.Sn;2018;t;273333.7748797088;own estimation based on wmd
MYS458;A.2.2.Sn;AO.Sn;2019;t;255758.75023081206;own estimation based on wmd
MYS458;A.2.2.Sn;AO.Sn;2020;t;209970.00369239855;own estimation based on wmd
MYS458;A.2.2.Ti;O.FeTiO3;2016;t;4316;bgs
MYS458;A.2.2.Ti;O.FeTiO3;2017;t;6363;bgs
MYS458;A.2.2.Ti;O.FeTiO3;2018;t;14158;bgs
MYS458;A.2.2.Ti;O.FeTiO3;2019;t;2334;bgs
MYS458;A.2.2.Ti;O.FeTiO3;2020;t;2548;bgs
MYS458;A.2.2.Ti;O.TiO2;2016;t;3810;bgs
MYS458;A.2.2.Ti;O.TiO2;2017;t;5266;bgs
MYS458;A.2.2.Ti;O.TiO2;2018;t;5070;bgs
MYS458;A.2.2.Ti;O.TiO2;2019;t;5947;bgs
MYS458;A.2.2.Ti;O.TiO2;2020;t;5136;bgs
MYS458;A.3.2.3;M.lim;2011;t;26418816;own estimation - gap filled by values of preceding or consecutive years
MYS458;A.3.2.3;M.lim;2012;t;26418816;estimation based on consumption of cement
MYS458;A.3.2.3;M.lim;2013;t;26091712;estimation based on consumption of cement
MYS458;A.3.2.3;M.lim;2014;t;27294336;estimation based on consumption of cement
MYS458;A.3.2.3;M.lim;2015;t;27173952;estimation based on consumption of cement
MYS458;A.3.2.3;M.lim;2016;t;27187000;usgs
MYS458;A.3.2.3;M.lim;2017;t;22481229.466879997;estimation based on consumption of cement
MYS458;A.3.2.3;M.lim;2018;t;23598383.915519997;estimation based on consumption of cement
MYS458;A.3.4.2;M.bar;2011;t;16600;own estimation - gap filled by values of preceding or consecutive years
MYS458;A.3.4.2;M.bar;2012;t;16600;own estimation - gap filled by values of preceding or consecutive years
MYS458;A.3.4.2;M.bar;2013;t;16600;own estimation - gap filled by values of preceding or consecutive years
