alphanumiso;CCC_Code;material_id;year;unit;value;source
HRV191;A.3.5;M.sal;2016;t;15629;wmd
HRV191;A.3.5;M.sal;2017;t;19006;wmd
HRV191;A.3.5;M.sal;2018;t;16453;wmd
HRV191;A.3.5;M.sal;2019;t;93870;wmd
HRV191;A.3.6;M.gya;2011;t;112800;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.6;M.gya;2012;t;112800;estimation based on consumption of cement
HRV191;A.3.6;M.gya;2013;t;121800;estimation based on consumption of cement
HRV191;A.3.6;M.gya;2014;t;123550;estimation based on consumption of cement
HRV191;A.3.6;M.gya;2015;t;122900;estimation based on consumption of cement
HRV191;A.3.6;M.gya;2016;t;150430;wmd
HRV191;A.3.6;M.gya;2017;t;147934;wmd
HRV191;A.3.6;M.gya;2018;t;211894;wmd
HRV191;A.3.6;M.gya;2019;t;199255;wmd
HRV191;A.3.6;M.gya;2020;t;221629;wmd
HRV191;A.3.7.1;M.coc;2011;t;1593647.757;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.7.1;M.coc;2012;t;1593647.757;estimation based on consumption of cement and production of bricks and tiles
HRV191;A.3.7.1;M.coc;2013;t;1409452.047;estimation based on consumption of cement and production of bricks and tiles
HRV191;A.3.7.1;M.coc;2014;t;1380555.5920000002;estimation based on consumption of cement and production of bricks and tiles
HRV191;A.3.7.1;M.coc;2015;t;1361952.182;estimation based on consumption of cement and production of bricks and tiles
HRV191;A.3.7.1;M.coc;2016;t;1402763.86;estimation based on consumption of cement and production of bricks and tiles
HRV191;A.3.7.1;M.coc;2017;t;954101.633552;estimation based on consumption of cement and production of bricks and tiles
HRV191;A.3.7.1;M.coc;2018;t;1023926.3775839999;estimation based on consumption of cement and production of bricks and tiles
HRV191;A.3.8.2;M.crs;2011;t;12445000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.crs;2012;t;12445000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.crs;2013;t;12445000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.crs;2014;t;12445000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.crs;2015;t;12445000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.crs;2016;t;12445000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.crs;2017;t;12445000;usgs
HRV191;A.3.8.2;M.crs;2018;t;12400000;usgs
HRV191;A.3.8.2;M.crs;2019;t;12400000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.crs;2020;t;12400000;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.sag;2011;t;18461040;own estimation - gap filled by values of preceding or consecutive years
HRV191;A.3.8.2;M.sag;2012;t;18461040;estimation based on consumption of cement and bitumen
HRV191;A.3.8.2;M.sag;2013;t;19970160;estimation based on consumption of cement and bitumen
HRV191;A.3.8.2;M.sag;2014;t;18774020;estimation based on consumption of cement and bitumen
HRV191;A.3.8.2;M.sag;2015;t;18398920;estimation based on consumption of cement and bitumen
HRV191;A.3.8.2;M.sag;2016;t;18531400;estimation based on consumption of cement and bitumen
HRV191;A.3.8.2;M.sag;2017;t;3766684;bgs
HRV191;A.3.8.2;M.sag;2018;t;3646945;bgs
HRV191;A.3.8.2;M.sag;2019;t;12404686.842459999;estimation based on consumption of cement and bitumen
HRV191;A.3.8.2;M.sag;2020;t;11472375.948459998;estimation based on consumption of cement and bitumen
HRV191;A.4.1.1.1;F.lig;1993;t;11000;unsd
HRV191;A.4.1.1.1;F.lig;1994;t;7000;unsd
HRV191;A.4.1.1.1;F.lig;1995;t;7000;unsd
HRV191;A.4.1.1.1;F.lig;1996;t;2000;unsd
HRV191;A.4.1.2.3;F.obc;1992;t;120000;unsd
HRV191;A.4.1.2.3;F.obc;1993;t;105000;unsd
HRV191;A.4.1.2.3;F.obc;1994;t;96000;unsd
HRV191;A.4.1.2.3;F.obc;1995;t;75000;unsd
HRV191;A.4.1.2.3;F.obc;1996;t;64000;unsd
HRV191;A.4.1.2.3;F.obc;1997;t;49000;unsd
HRV191;A.4.1.2.3;F.obc;1998;t;51000;unsd
HRV191;A.4.1.2.3;F.obc;1999;t;15000;unsd
HRV191;A.4.2.1;F.cro;1992;t;1917000;unsd
HRV191;A.4.2.1;F.cro;1993;t;1895000;unsd
HRV191;A.4.2.1;F.cro;1994;t;1577000;unsd
HRV191;A.4.2.1;F.cro;1995;t;1500000;unsd
HRV191;A.4.2.1;F.cro;1996;t;1469000;unsd
HRV191;A.4.2.1;F.cro;1997;t;1533000;unsd
HRV191;A.4.2.1;F.cro;1998;t;1589000;unsd
HRV191;A.4.2.1;F.cro;1999;t;1176000;unsd
HRV191;A.4.2.1;F.cro;2000;t;1113000;unsd
HRV191;A.4.2.1;F.cro;2001;t;1042000;unsd
HRV191;A.4.2.1;F.cro;2002;t;1015000;unsd
HRV191;A.4.2.1;F.cro;2003;t;959000;unsd
HRV191;A.4.2.1;F.cro;2004;t;890000;unsd
HRV191;A.4.2.1;F.cro;2005;t;830000;unsd
HRV191;A.4.2.1;F.cro;2006;t;807000;unsd
HRV191;A.4.2.1;F.cro;2007;t;768000;unsd
HRV191;A.4.2.1;F.cro;2008;t;717000;unsd
HRV191;A.4.2.1;F.cro;2009;t;667000;unsd
HRV191;A.4.2.1;F.cro;2010;t;616000;unsd
HRV191;A.4.2.1;F.cro;2011;t;580000;unsd
HRV191;A.4.2.1;F.cro;2012;t;549000;unsd
HRV191;A.4.2.1;F.cro;2013;t;536000;unsd
HRV191;A.4.2.1;F.cro;2014;t;541000;unsd
HRV191;A.4.2.1;F.cro;2015;t;619000;unsd
HRV191;A.4.2.1;F.cro;2016;t;684000;unsd
HRV191;A.4.2.1;F.cro;2017;t;689200;unsd
HRV191;A.4.2.1;F.cro;2018;t;688100;unsd
HRV191;A.4.2.1;F.cro;2019;t;664000;unsd
HRV191;A.4.2.2;F.nag;1992;t;1233252;unsd
HRV191;A.4.2.2;F.nag;1993;t;1401516;unsd
HRV191;A.4.2.2;F.nag;1994;t;1225728;unsd
HRV191;A.4.2.2;F.nag;1995;t;1345014;unsd
HRV191;A.4.2.2;F.nag;1996;t;1221354;unsd
HRV191;A.4.2.2;F.nag;1997;t;1174572;unsd
HRV191;A.4.2.2;F.nag;1998;t;1073880;unsd
HRV191;A.4.2.2;F.nag;1999;t;1060542;unsd
HRV191;A.4.2.2;F.nag;2000;t;1134414;unsd
HRV191;A.4.2.2;F.nag;2001;t;1375110;unsd
HRV191;A.4.2.2;F.nag;2002;t;1450296;unsd
HRV191;A.4.2.2;F.nag;2003;t;1497690;unsd
HRV191;A.4.2.2;F.nag;2004;t;1503504;unsd
HRV191;A.4.2.2;F.nag;2005;t;1561842;unsd
HRV191;A.4.2.2;F.nag;2006;t;1856034;unsd
HRV191;A.4.2.2;F.nag;2007;t;1978200;unsd
HRV191;A.4.2.2;F.nag;2008;t;1837440;unsd
HRV191;A.4.2.2;F.nag;2009;t;1839258;unsd
HRV191;A.4.2.2;F.nag;2010;t;1854504;unsd
HRV191;A.4.2.2;F.nag;2011;t;1680552;unsd
HRV191;A.4.2.2;F.nag;2012;t;1368900;unsd
HRV191;A.4.2.2;F.nag;2013;t;1262142;unsd
HRV191;A.4.2.2;F.nag;2014;t;1208934;unsd
HRV191;A.4.2.2;F.nag;2015;t;1232100;unsd
HRV191;A.4.2.2;F.nag;2016;t;1146456;unsd
HRV191;A.4.2.2;F.nag;2017;t;1029549.0059999999;unsd
HRV191;A.4.2.2;F.nag;2018;t;852213.2760000001;unsd
HRV191;A.4.2.2;F.nag;2019;t;712821.924;unsd
HRV191;A.4.2.3;F.ngl;1992;t;198000;unsd
HRV191;A.4.2.3;F.ngl;1993;t;244000;unsd
HRV191;A.4.2.3;F.ngl;1994;t;246000;unsd
HRV191;A.4.2.3;F.ngl;1995;t;261000;unsd
HRV191;A.4.2.3;F.ngl;1996;t;227000;unsd
HRV191;A.4.2.3;F.ngl;1997;t;252000;unsd
HRV191;A.4.2.3;F.ngl;1998;t;226000;unsd
HRV191;A.4.2.3;F.ngl;1999;t;209000;unsd
HRV191;A.4.2.3;F.ngl;2000;t;200000;unsd
HRV191;A.4.2.3;F.ngl;2001;t;175000;unsd
HRV191;A.4.2.3;F.ngl;2002;t;170000;unsd
HRV191;A.4.2.3;F.ngl;2003;t;166000;unsd
HRV191;A.4.2.3;F.ngl;2004;t;178000;unsd
HRV191;A.4.2.3;F.ngl;2005;t;174000;unsd
HRV191;A.4.2.3;F.ngl;2006;t;166000;unsd
HRV191;A.4.2.3;F.ngl;2007;t;157000;unsd
HRV191;A.4.2.3;F.ngl;2008;t;146000;unsd
HRV191;A.4.2.3;F.ngl;2009;t;140000;unsd
HRV191;A.4.2.3;F.ngl;2010;t;124000;unsd
HRV191;A.4.2.3;F.ngl;2011;t;104000;unsd
HRV191;A.4.2.3;F.ngl;2012;t;65000;unsd
HRV191;A.4.2.3;F.ngl;2013;t;61000;unsd
HRV191;A.4.2.3;F.ngl;2014;t;54000;unsd
HRV191;A.4.2.3;F.ngl;2015;t;56000;unsd
HRV191;A.4.2.3;F.ngl;2016;t;59000;unsd
HRV191;A.4.2.3;F.ngl;2017;t;63900;unsd
HRV191;A.4.2.3;F.ngl;2018;t;58200;unsd
HRV191;A.4.2.3;F.ngl;2019;t;58900;unsd
HTI332;A.3.2.3;M.lim;2011;t;91200;own estimation - gap filled by values of preceding or consecutive years
HTI332;A.3.2.3;M.lim;2012;t;91200;estimation based on consumption of cement
HTI332;A.3.2.3;M.lim;2013;t;121600;estimation based on consumption of cement
HTI332;A.3.2.3;M.lim;2014;t;243200;estimation based on consumption of cement
HTI332;A.3.2.3;M.lim;2015;t;243200;estimation based on consumption of cement
HTI332;A.3.2.3;M.lim;2016;t;243200;estimation based on consumption of cement
HTI332;A.3.2.3;M.lim;2017;t;243200;estimation based on consumption of cement
HTI332;A.3.2.3;M.lim;2018;t;243200;estimation based on consumption of cement
HTI332;A.3.6;M.gya;2011;t;3750;own estimation - gap filled by values of preceding or consecutive years
HTI332;A.3.6;M.gya;2012;t;3750;estimation based on consumption of cement
HTI332;A.3.6;M.gya;2013;t;5000;estimation based on consumption of cement
HTI332;A.3.6;M.gya;2014;t;10000;estimation based on consumption of cement
HTI332;A.3.6;M.gya;2015;t;10000;estimation based on consumption of cement
HTI332;A.3.6;M.gya;2016;t;10000;estimation based on consumption of cement
HTI332;A.3.6;M.gya;2017;t;10000;estimation based on consumption of cement
HTI332;A.3.6;M.gya;2018;t;10000;estimation based on consumption of cement
HTI332;A.3.7.1;M.coc;2011;t;22800;own estimation - gap filled by values of preceding or consecutive years
HTI332;A.3.7.1;M.coc;2012;t;22800;estimation based on consumption of cement and production of bricks and tiles
HTI332;A.3.7.1;M.coc;2013;t;30400;estimation based on consumption of cement and production of bricks and tiles
HTI332;A.3.7.1;M.coc;2014;t;60800;estimation based on consumption of cement and production of bricks and tiles
HTI332;A.3.7.1;M.coc;2015;t;60800;estimation based on consumption of cement and production of bricks and tiles
HTI332;A.3.7.1;M.coc;2016;t;60800;estimation based on consumption of cement and production of bricks and tiles
HTI332;A.3.7.1;M.coc;2017;t;60800;estimation based on consumption of cement and production of bricks and tiles
HTI332;A.3.7.1;M.coc;2018;t;60800;estimation based on consumption of cement and production of bricks and tiles
HTI332;A.3.8.2;M.sag;2011;t;1059060;own estimation - gap filled by values of preceding or consecutive years
HTI332;A.3.8.2;M.sag;2012;t;1059060;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2013;t;628240;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2014;t;1767680;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2015;t;1563200;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2016;t;1307600;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2017;t;1119273.92;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2018;t;1556452.16;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2019;t;1287407.5999999999;estimation based on consumption of cement and bitumen
HTI332;A.3.8.2;M.sag;2020;t;1052000;estimation based on consumption of cement and bitumen
HUN348;A.2.2.Al;O.Al;2016;t;16710;wmd
HUN348;A.2.2.Al;O.Al;2017;t;1300;wmd
HUN348;A.2.2.Al;O.Al;2018;t;4200;wmd
HUN348;A.2.2.Al;O.Al;2019;t;0;wmd
HUN348;A.2.2.Al;O.Al;2020;t;0;wmd
HUN348;A.2.2.Mn;O.Mn;2016;t;19000;bgs
HUN348;A.2.2.Mn;O.Mn;2017;t;0;bgs
HUN348;A.2.2.Mn;O.Mn;2018;t;0;bgs
HUN348;A.2.2.Mn;O.Mn;2019;t;0;bgs
HUN348;A.2.2.Mn;O.Mn;2020;t;0;bgs
HUN348;A.3.1;M.dim;2011;t;13276000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.dim;2012;t;13276000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.dim;2013;t;13276000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.dim;2014;t;13276000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.dim;2015;t;13276000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.dim;2016;t;13276000;usgs
HUN348;A.3.1;M.sas;2011;t;3000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.sas;2012;t;3000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.sas;2013;t;3000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.sas;2014;t;3000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.sas;2015;t;3000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.1;M.sas;2016;t;3000;usgs
HUN348;A.3.2.3;M.lim;2011;t;2213120;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.2.3;M.lim;2012;t;2213120;estimation based on consumption of cement
HUN348;A.3.2.3;M.lim;2013;t;1720640;estimation based on consumption of cement
HUN348;A.3.2.3;M.lim;2014;t;1860480;estimation based on consumption of cement
HUN348;A.3.2.3;M.lim;2015;t;1909120;estimation based on consumption of cement
HUN348;A.3.2.3;M.lim;2016;t;1556480;estimation based on consumption of cement
HUN348;A.3.2.3;M.lim;2017;t;2018560;estimation based on consumption of cement
HUN348;A.3.2.3;M.lim;2018;t;2030720;estimation based on consumption of cement
HUN348;A.3.4.3;M.dia;2011;t;738;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.dia;2012;t;738;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.dia;2013;t;738;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.dia;2014;t;738;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.dia;2015;t;738;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.dia;2016;t;738;bgs
HUN348;A.3.4.3;M.dia;2017;t;1173;bgs
HUN348;A.3.4.3;M.dia;2018;t;853;bgs
HUN348;A.3.4.3;M.dia;2019;t;860;bgs
HUN348;A.3.4.3;M.dia;2020;t;850;bgs
HUN348;A.3.4.3;M.per;2011;t;76254;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.per;2012;t;76254;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.per;2013;t;76254;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.per;2014;t;76254;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.per;2015;t;76254;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.per;2016;t;76254;bgs
HUN348;A.3.4.3;M.per;2017;t;71412;bgs
HUN348;A.3.4.3;M.per;2018;t;80396;bgs
HUN348;A.3.4.3;M.per;2019;t;76723;bgs
HUN348;A.3.4.3;M.per;2020;t;70000;bgs
HUN348;A.3.4.3;M.qar;2011;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2012;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2013;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2014;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2015;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2016;t;80407;usgs
HUN348;A.3.4.3;M.qar;2017;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2018;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2019;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.4.3;M.qar;2020;t;80407;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.6;M.gya;2011;t;91000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.6;M.gya;2012;t;91000;estimation based on consumption of cement
HUN348;A.3.6;M.gya;2013;t;70750;estimation based on consumption of cement
HUN348;A.3.6;M.gya;2014;t;76500;estimation based on consumption of cement
HUN348;A.3.6;M.gya;2015;t;78500;estimation based on consumption of cement
HUN348;A.3.6;M.gya;2016;t;64000;estimation based on consumption of cement
HUN348;A.3.6;M.gya;2017;t;83000;estimation based on consumption of cement
HUN348;A.3.6;M.gya;2018;t;83500;estimation based on consumption of cement
HUN348;A.3.7.1;M.coc;2011;t;1641832.771;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.1;M.coc;2012;t;1641832.771;estimation based on consumption of cement and production of bricks and tiles
HUN348;A.3.7.1;M.coc;2013;t;1468892.198;estimation based on consumption of cement and production of bricks and tiles
HUN348;A.3.7.1;M.coc;2014;t;1543772.198;estimation based on consumption of cement and production of bricks and tiles
HUN348;A.3.7.1;M.coc;2015;t;1588482.653;estimation based on consumption of cement and production of bricks and tiles
HUN348;A.3.7.1;M.coc;2016;t;1913275.649;estimation based on consumption of cement and production of bricks and tiles
HUN348;A.3.7.1;M.coc;2017;t;2028795.649;estimation based on consumption of cement and production of bricks and tiles
HUN348;A.3.7.1;M.coc;2018;t;2031835.649;estimation based on consumption of cement and production of bricks and tiles
HUN348;A.3.7.2;M.ben;2011;t;16006;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.ben;2012;t;16006;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.ben;2013;t;16006;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.ben;2014;t;16006;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.ben;2015;t;16006;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.ben;2016;t;16006;bgs
HUN348;A.3.7.2;M.ben;2017;t;9852;bgs
HUN348;A.3.7.2;M.ben;2018;t;35156;bgs
HUN348;A.3.7.2;M.ben;2019;t;33166;bgs
HUN348;A.3.7.2;M.ben;2020;t;30000;bgs
HUN348;A.3.7.2;M.fic;2011;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2012;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2013;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2014;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2015;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2016;t;480;usgs
HUN348;A.3.7.2;M.fic;2017;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2018;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2019;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.7.2;M.fic;2020;t;480;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.ins;2011;t;60000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.ins;2012;t;60000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.ins;2013;t;60000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.ins;2014;t;60000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.ins;2015;t;60000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.ins;2016;t;60000;usgs
HUN348;A.3.8.1;M.SiO2;2011;t;64000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.SiO2;2012;t;64000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.SiO2;2013;t;64000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.SiO2;2014;t;64000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.SiO2;2015;t;64000;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.1;M.SiO2;2016;t;64000;usgs
HUN348;A.3.8.2;M.crs;2011;t;9002304;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.2;M.crs;2012;t;9002304;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.2;M.crs;2013;t;9002304;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.2;M.crs;2014;t;9002304;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.2;M.crs;2015;t;9002304;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.2;M.crs;2016;t;9002304;bgs
HUN348;A.3.8.2;M.crs;2017;t;9097923;bgs
HUN348;A.3.8.2;M.crs;2018;t;10562195;bgs
HUN348;A.3.8.2;M.crs;2019;t;9345548;bgs
HUN348;A.3.8.2;M.crs;2020;t;9000000;bgs
HUN348;A.3.8.2;M.sag;2011;t;16218800;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.8.2;M.sag;2012;t;16218800;estimation based on consumption of cement and bitumen
HUN348;A.3.8.2;M.sag;2013;t;13730660;estimation based on consumption of cement and bitumen
HUN348;A.3.8.2;M.sag;2014;t;16738200;estimation based on consumption of cement and bitumen
HUN348;A.3.8.2;M.sag;2015;t;16028440;estimation based on consumption of cement and bitumen
HUN348;A.3.8.2;M.sag;2016;t;29829848;bgs
HUN348;A.3.8.2;M.sag;2017;t;37984379;bgs
HUN348;A.3.8.2;M.sag;2018;t;46866306;bgs
HUN348;A.3.8.2;M.sag;2019;t;49419275;bgs
HUN348;A.3.8.2;M.sag;2020;t;49000000;bgs
HUN348;A.3.9;M.onm;2011;t;3415;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.onm;2012;t;3415;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.onm;2013;t;3415;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.onm;2014;t;3415;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.onm;2015;t;3415;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.onm;2016;t;3415;usgs
HUN348;A.3.9;M.osm;2011;t;29548;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.osm;2012;t;29548;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.osm;2013;t;29548;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.osm;2014;t;29548;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.osm;2015;t;29548;own estimation - gap filled by values of preceding or consecutive years
HUN348;A.3.9;M.osm;2016;t;29548;usgs
HUN348;A.4.1.1.1;F.lig;1991;t;16607000;unsd
HUN348;A.4.1.1.1;F.lig;1992;t;15761000;unsd
HUN348;A.4.1.1.1;F.lig;1993;t;14832000;unsd
HUN348;A.4.1.1.1;F.lig;1994;t;14084000;unsd
HUN348;A.4.1.1.1;F.lig;1995;t;14772000;unsd
HUN348;A.4.1.1.1;F.lig;1996;t;15259000;unsd
HUN348;A.4.1.1.1;F.lig;1997;t;15764000;unsd
HUN348;A.4.1.1.1;F.lig;1998;t;14668000;unsd
HUN348;A.4.1.1.1;F.lig;1999;t;14547000;unsd
HUN348;A.4.1.1.1;F.lig;2000;t;14033000;unsd
HUN348;A.4.1.1.1;F.lig;2001;t;13914000;unsd
HUN348;A.4.1.1.1;F.lig;2002;t;13027000;unsd
HUN348;A.4.1.1.1;F.lig;2003;t;13301000;unsd
HUN348;A.4.1.1.1;F.lig;2004;t;11242000;unsd
HUN348;A.4.1.1.1;F.lig;2005;t;9570000;unsd
HUN348;A.4.1.1.1;F.lig;2006;t;9952000;unsd
HUN348;A.4.1.1.1;F.lig;2007;t;9818000;unsd
HUN348;A.4.1.1.1;F.lig;2008;t;9404000;unsd
HUN348;A.4.1.1.1;F.lig;2009;t;8986000;unsd
HUN348;A.4.1.1.1;F.lig;2010;t;9113000;unsd
HUN348;A.4.1.1.1;F.lig;2011;t;9555000;unsd
HUN348;A.4.1.1.1;F.lig;2012;t;9290000;unsd
HUN348;A.4.1.1.1;F.lig;2013;t;9558000;unsd
HUN348;A.4.1.1.1;F.lig;2014;t;9551000;unsd
HUN348;A.4.1.1.1;F.lig;2015;t;9261000;unsd
HUN348;A.4.1.1.1;F.lig;2016;t;9216000;unsd
HUN348;A.4.1.1.1;F.lig;2017;t;7972000;unsd
HUN348;A.4.1.1.1;F.lig;2018;t;7898000;unsd
HUN348;A.4.1.1.1;F.lig;2019;t;6847000;unsd
HUN348;A.4.1.1.1;F.lig;2020;t;6125000;unsd
HUN348;A.4.1.1.1;F.lig;2021;t;4988000;unsd
HUN348;A.4.1.1.2;F.sbc;1991;t;443000;unsd
HUN348;A.4.1.2.2;F.coc;1991;t;85000;unsd
HUN348;A.4.1.2.2;F.coc;1992;t;83000;unsd
HUN348;A.4.1.3;F.pea;1970;t;640000;unsd
HUN348;A.4.1.3;F.pea;1971;t;438000;unsd
HUN348;A.4.1.3;F.pea;1972;t;378000;unsd
HUN348;A.4.1.3;F.pea;1973;t;429000;unsd
HUN348;A.4.1.3;F.pea;1974;t;358000;unsd
HUN348;A.4.1.3;F.pea;1975;t;250000;unsd
HUN348;A.4.1.3;F.pea;1976;t;200000;unsd
HUN348;A.4.1.3;F.pea;1977;t;175000;unsd
HUN348;A.4.1.3;F.pea;1978;t;150000;unsd
HUN348;A.4.1.3;F.pea;1979;t;125000;unsd
HUN348;A.4.2.1;F.cro;1970;t;1937000;unsd
HUN348;A.4.2.1;F.cro;1971;t;1955000;unsd
HUN348;A.4.2.1;F.cro;1972;t;1977000;unsd
HUN348;A.4.2.1;F.cro;1973;t;1989000;unsd
HUN348;A.4.2.1;F.cro;1974;t;1997000;unsd
HUN348;A.4.2.1;F.cro;1975;t;2006000;unsd
HUN348;A.4.2.1;F.cro;1976;t;2142000;unsd
HUN348;A.4.2.1;F.cro;1977;t;2191000;unsd
HUN348;A.4.2.1;F.cro;1978;t;2198000;unsd
HUN348;A.4.2.1;F.cro;1979;t;2027000;unsd
HUN348;A.4.2.1;F.cro;1980;t;2031000;unsd
HUN348;A.4.2.1;F.cro;1981;t;2024000;unsd
HUN348;A.4.2.1;F.cro;1982;t;2027000;unsd
HUN348;A.4.2.1;F.cro;1983;t;2004000;unsd
HUN348;A.4.2.1;F.cro;1984;t;2007000;unsd
HUN348;A.4.2.1;F.cro;1985;t;2012000;unsd
HUN348;A.4.2.1;F.cro;1986;t;2005000;unsd
HUN348;A.4.2.1;F.cro;1987;t;1914000;unsd
HUN348;A.4.2.1;F.cro;1988;t;1947000;unsd
